CompoundName,ExperimentType,ChemicalFormula,Ionization,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,
TG(16:0_16:0_18:1),XIC,C53 H100 O6,ESI,850.7858154699999,NH4-Gain,+,1,21.353010939384735,,
TG(16:0_16:0_18:1),XIC,C53 H100 O6,ESI,850.7858154699999,NH4-Gain,+,1,21.866183101972332,,
TG(16:1_18:1_16:0),XIC,C53 H98 O6,ESI,848.77016547,NH4-Gain,+,1,20.980283409836918,,
TG(16:1_18:1_16:0),XIC,C53 H98 O6,ESI,848.77016547,NH4-Gain,+,1,21.556543918088238,,
TG(16:1_18:1_16:0),XIC,C53 H98 O6,ESI,848.77016547,NH4-Gain,+,1,22.43857217577906,,
TG(16:1_18:1_16:0),XIC,C53 H98 O6,ESI,848.77016547,NH4-Gain,+,1,26.81735851864568,,
TG(16:1_16:1_18:1),XIC,C53 H96 O6,ESI,846.75451547,NH4-Gain,+,1,20.612385643382748,,
TG(16:0_16:0_18:3),XIC,C53 H96 O6,ESI,846.75451547,NH4-Gain,+,1,20.76877695182171,,
TG(16:1_18:2_16:0),XIC,C53 H96 O6,ESI,846.75451547,NH4-Gain,+,1,21.21882131170919,,
TG(16:0_16:1_18:2),XIC,C53 H96 O6,ESI,846.75451547,NH4-Gain,+,1,26.841132237245226,,
TG(16:1_16:1_18:2),XIC,C53 H94 O6,ESI,844.73886547,NH4-Gain,+,1,20.062964752281314,,
TG(16:1_16:1_18:2),XIC,C53 H94 O6,ESI,844.73886547,NH4-Gain,+,1,20.24427500891169,,
TG(16:1_16:1_18:3),XIC,C53 H92 O6,ESI,842.7232154699999,NH4-Gain,+,1,19.53747878976512,,
TG(16:1_16:1_18:3),XIC,C53 H92 O6,ESI,842.7232154699999,NH4-Gain,+,1,19.720999999999997,,
TG(14:0_18:3_18:3),XIC,C53 H90 O6,ESI,840.7075654699998,NH4-Gain,+,1,18.99764979836425,,
TG(16:0e_16:0_19:0),XIC,C54 H106 O5,ESI,873.7671844700001,K-Gain,+,1,20.74243488076449,,
TG(17:0_18:1_16:0),XIC,C54 H102 O6,ESI,864.8014654699999,NH4-Gain,+,1,21.454060052385156,,
TG(16:0e_16:0_19:1),XIC,C54 H104 O5,ESI,871.75153447,K-Gain,+,1,20.215743153956502,,
TG(12:0e_16:0_23:1),XIC,C54 H104 O5,ESI,871.75153447,K-Gain,+,1,20.33371765204127,,
TG(18:1_17:1_16:0),XIC,C54 H100 O6,ESI,862.7858154699999,NH4-Gain,+,1,21.233150931733462,,
TG(18:2e_16:0_17:0),XIC,C54 H102 O5,ESI,869.73588447,K-Gain,+,1,19.644,,
TG(18:2_17:1_16:0),XIC,C54 H98 O6,ESI,860.77016547,NH4-Gain,+,1,20.910569698806352,,
TG(16:1_17:1_18:2),XIC,C54 H96 O6,ESI,858.75451547,NH4-Gain,+,1,20.488731001110537,,
TG(18:3_17:1_16:0),XIC,C54 H96 O6,ESI,858.75451547,NH4-Gain,+,1,20.61992568484414,,
TG(16:1_18:3_17:1),XIC,C54 H94 O6,ESI,856.73886547,NH4-Gain,+,1,20.034442172006994,,
TG(15:0_18:3_18:3),XIC,C54 H92 O6,ESI,854.7232154699999,NH4-Gain,+,1,19.463,,
TG(18:0_18:1_16:0),XIC,C55 H104 O6,ESI,878.81711547,NH4-Gain,+,1,21.638429311913324,,
TG(18:0_18:1_16:0),XIC,C55 H104 O6,ESI,878.81711547,NH4-Gain,+,1,22.205791980831464,,
TG(16:0e_19:1_17:0),XIC,C55 H106 O5,ESI,885.7671844700001,K-Gain,+,1,20.487,,
TG(18:0e_18:1_16:0),XIC,C55 H106 O5,ESI,864.83785047,NH4-Gain,+,1,22.049,,
TG(16:0_18:1_18:1),XIC,C55 H102 O6,ESI,876.8014654699999,NH4-Gain,+,1,4.753809149211949,,
TG(18:1_18:1_16:0),XIC,C55 H102 O6,ESI,876.8014654699999,NH4-Gain,+,1,21.317632573285522,,
TG(18:1_18:1_16:0),XIC,C55 H102 O6,ESI,876.8014654699999,NH4-Gain,+,1,22.73804932241919,,
TG(18:1_18:1_16:0),XIC,C55 H102 O6,ESI,876.8014654699999,NH4-Gain,+,1,26.806389948662996,,
TG(18:0e_16:1_18:1),XIC,C55 H104 O5,ESI,862.82220047,NH4-Gain,+,1,21.82162280919008,,
TG(16:1_18:1_18:1),XIC,C55 H100 O6,ESI,874.7858154699999,NH4-Gain,+,1,21.038224174588507,,
TG(18:1_18:2_16:0),XIC,C55 H100 O6,ESI,874.7858154699999,NH4-Gain,+,1,21.553463311177858,,
TG(16:0_18:2_18:1),XIC,C55 H100 O6,ESI,874.7858154699999,NH4-Gain,+,1,22.74848057763403,,
TG(16:0_18:1_18:2),XIC,C55 H100 O6,ESI,874.7858154699999,NH4-Gain,+,1,27.816767927223207,,
TG(16:0e_16:0_20:3),XIC,C55 H102 O5,ESI,881.73588447,K-Gain,+,1,19.458,,
TG(18:3e_17:0_17:0),XIC,C55 H102 O5,ESI,881.73588447,K-Gain,+,1,19.599,,
TG(18:0e_16:1_18:2),XIC,C55 H102 O5,ESI,860.8065504699999,NH4-Gain,+,1,21.552321161533104,,
TG(16:0_18:2_18:2),XIC,C55 H98 O6,ESI,872.77016547,NH4-Gain,+,1,20.746883454775137,,
TG(18:2_18:2_16:0),XIC,C55 H98 O6,ESI,872.77016547,NH4-Gain,+,1,21.238933383914354,,
TG(16:0_18:1_18:3),XIC,C55 H98 O6,ESI,872.77016547,NH4-Gain,+,1,21.477,,
TG(16:0_18:1_18:3),XIC,C55 H98 O6,ESI,872.77016547,NH4-Gain,+,1,26.92895033526263,,
TG(18:2_18:2_16:1),XIC,C55 H96 O6,ESI,870.75451547,NH4-Gain,+,1,20.28415837157266,,
TG(16:1_18:2_18:3),XIC,C55 H94 O6,ESI,868.73886547,NH4-Gain,+,1,19.638819455224045,,
TG(18:3_18:3_16:0),XIC,C55 H94 O6,ESI,868.73886547,NH4-Gain,+,1,19.866191447570124,,
TG(18:3_18:3_16:1),XIC,C55 H92 O6,ESI,866.7232154699999,NH4-Gain,+,1,19.031934281655317,,
TG(53:0e),XIC,C56 H110 O5,ESI,901.79848447,K-Gain,+,1,21.002,,
TG(19:0_18:1_16:0),XIC,C56 H106 O6,ESI,892.83276547,NH4-Gain,+,1,21.71025401728146,,
TG(16:0e_18:1_19:0),XIC,C56 H108 O5,ESI,899.7828344699999,K-Gain,+,1,20.715583372416653,,
TG(18:0e_16:0_19:1),XIC,C56 H108 O5,ESI,899.7828344699999,K-Gain,+,1,20.82273396815395,,
TG(19:1_16:0_18:1),XIC,C56 H104 O6,ESI,890.81711547,NH4-Gain,+,1,21.520427955056704,,
TG(12:0e_22:1_19:1),XIC,C56 H106 O5,ESI,897.7671844700001,K-Gain,+,1,20.301779049345,,
TG(18:1_17:1_18:1),XIC,C56 H102 O6,ESI,888.8014654699999,NH4-Gain,+,1,21.215619477965333,,
TG(20:3e_17:0_16:0),XIC,C56 H104 O5,ESI,895.75153447,K-Gain,+,1,19.82282197766003,,
TG(18:1_17:1_18:2),XIC,C56 H100 O6,ESI,886.7858154699999,NH4-Gain,+,1,20.905435339295313,,
TG(20:0_16:0_18:1),XIC,C57 H108 O6,ESI,906.8484154699998,NH4-Gain,+,1,21.888995978165937,,
TG(20:0_18:1_16:0),XIC,C57 H108 O6,ESI,906.8484154699998,NH4-Gain,+,1,22.50175543441057,,
TG(20:0_18:1_16:0),XIC,C57 H108 O6,ESI,906.8484154699998,NH4-Gain,+,1,22.609,,
TG(18:1_18:1_18:0),XIC,C57 H106 O6,ESI,904.83276547,NH4-Gain,+,1,21.605963337985077,,
TG(18:1_18:1_18:0),XIC,C57 H106 O6,ESI,904.83276547,NH4-Gain,+,1,22.173250240796342,,
TG(18:0e_18:1_18:1),XIC,C57 H108 O5,ESI,890.8535004699999,NH4-Gain,+,1,22.025997053925465,,
TG(18:1_18:1_18:1),XIC,C57 H104 O6,ESI,902.81711547,NH4-Gain,+,1,21.313419753757707,,
TG(18:1_18:1_18:1),XIC,C57 H104 O6,ESI,902.81711547,NH4-Gain,+,1,21.406623634107657,,
TG(18:1_18:1_18:1),XIC,C57 H104 O6,ESI,902.81711547,NH4-Gain,+,1,21.822945958201046,,
TG(18:0e_18:1_18:2),XIC,C57 H106 O5,ESI,888.83785047,NH4-Gain,+,1,21.80934358560253,,
TG(18:1_18:1_18:2),XIC,C57 H102 O6,ESI,900.8014654699999,NH4-Gain,+,1,21.008808450583953,,
TG(18:0_18:3_18:1),XIC,C57 H102 O6,ESI,900.8014654699999,NH4-Gain,+,1,21.1376473486326,,
TG(18:1_18:3_18:1),XIC,C57 H100 O6,ESI,898.7858154699999,NH4-Gain,+,1,20.721733337154408,,
TG(18:1_18:3_18:1),XIC,C57 H100 O6,ESI,898.7858154699999,NH4-Gain,+,1,20.824618004057264,,
TG(18:3e_19:1_17:1),XIC,C57 H102 O5,ESI,867.78000147,H-Gain,+,1,20.240361233953607,,
TG(18:2_18:2_18:2),XIC,C57 H98 O6,ESI,896.77016547,NH4-Gain,+,1,20.30623733023905,,
TG(20:4e_17:1_17:1),XIC,C57 H100 O5,ESI,865.76435147,H-Gain,+,1,19.555934997321867,,
TG(18:3_18:3_18:1),XIC,C57 H96 O6,ESI,894.75451547,NH4-Gain,+,1,19.826385654991896,,
TG(18:3_18:2_18:3),XIC,C57 H94 O6,ESI,892.73886547,NH4-Gain,+,1,19.150766711716866,,
TG(18:3_18:3_18:3),XIC,C57 H92 O6,ESI,890.7232154699999,NH4-Gain,+,1,18.492,,
TG(16:0_18:1_21:0),XIC,C58 H110 O6,ESI,920.8640654699999,NH4-Gain,+,1,22.00615868276498,,
TG(18:1_18:1_19:0),XIC,C58 H108 O6,ESI,918.8484154699998,NH4-Gain,+,1,21.741,,
TG(18:0_18:3_19:0),XIC,C58 H106 O6,ESI,916.83276547,NH4-Gain,+,1,21.509,,
TG(18:1_22:0_16:0),XIC,C59 H112 O6,ESI,934.87971547,NH4-Gain,+,1,22.132525932915,,
TG(18:1_18:1_20:0),XIC,C59 H110 O6,ESI,932.8640654699999,NH4-Gain,+,1,21.859571181837428,,
TG(18:1_18:2_20:0),XIC,C59 H108 O6,ESI,930.8484154699998,NH4-Gain,+,1,21.661167363338066,,
TG(18:2_18:2_20:0),XIC,C59 H106 O6,ESI,928.83276547,NH4-Gain,+,1,21.470530588055603,,
TG(20:0e_18:3_18:3),XIC,C59 H104 O5,ESI,893.79565147,H-Gain,+,1,20.233,,
TG(20:0e_18:3_18:4),XIC,C59 H102 O5,ESI,891.78000147,H-Gain,+,1,19.74813420338067,,
TG(16:0_18:1_23:1),XIC,C60 H112 O6,ESI,946.87971547,NH4-Gain,+,1,21.96279441989229,,
TG(16:0_18:1_24:0),XIC,C61 H116 O6,ESI,962.91101547,NH4-Gain,+,1,22.399438100291295,,
TG(18:1_18:1_22:0),XIC,C61 H114 O6,ESI,960.89536547,NH4-Gain,+,1,22.122226828480247,,
TG(26:0_18:1_16:0),XIC,C63 H120 O6,ESI,990.9423154699999,NH4-Gain,+,1,22.686325175370545,,
TG(26:0_18:2_16:0),XIC,C63 H118 O6,ESI,988.9266654699999,NH4-Gain,+,1,22.41339524131727,,
TG(28:0_18:1_16:0),XIC,C65 H124 O6,ESI,1018.97361547,NH4-Gain,+,1,22.997637559280985,,
TG(26:0_18:1_18:1),XIC,C65 H122 O6,ESI,1016.95796547,NH4-Gain,+,1,22.646732391009536,,
TG(26:0_18:1_18:2),XIC,C65 H120 O6,ESI,1014.9423154699999,NH4-Gain,+,1,22.421238767780988,,
TG(30:0_18:1_16:0),XIC,C67 H128 O6,ESI,1047.00491547,NH4-Gain,+,1,23.301592460464082,,
TG(30:0_18:2_16:0),XIC,C67 H126 O6,ESI,1044.98926547,NH4-Gain,+,1,22.978799523618424,,
