"Checked"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: MassList Match"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"Mass List Match: masslist_for_CD"	"Area: cbr_n182.raw (F1)"	"Area: cbr_n190.raw (F2)"	"Area: cbr_n193.raw (F3)"	"Area: cbr_n204.raw (F4)"	"Area: cbr_n216.raw (F5)"	"Area: cbr_n228.raw (F6)"	"Area: cbr_o180.raw (F7)"	"Area: cbr_o188.raw (F8)"	"Area: cbr_o189.raw (F9)"	"Area: cbr_o196.raw (F10)"	"Area: cbr_o198.raw (F11)"	"Area: cbr_o199.raw (F12)"	"Area: cbr_o213.raw (F13)"	"Area: cbr_o220.raw (F14)"	"Area: cbr_o229.raw (F15)"	"Area: ct_n179.raw (F16)"	"Area: ct_n185.raw (F17)"	"Area: ct_n191.raw (F18)"	"Area: ct_n203.raw (F19)"	"Area: ct_n205.raw (F20)"	"Area: ct_n211.raw (F21)"	"Area: ct_n218.raw (F22)"	"Area: ct_n223.raw (F23)"	"Area: ct_n224.raw (F24)"	"Area: ct_o175.raw (F25)"	"Area: ct_o184.raw (F26)"	"Area: ct_o192.raw (F27)"	"Area: ct_o206.raw (F28)"	"Area: ct_o207.raw (F29)"	"Area: ct_o209.raw (F30)"	"Area: ct_o219.raw (F31)"	"Area: ct_o222.raw (F32)"	"Area: ct_o225.raw (F33)"	"Area: s06_174.raw (F34)"	"Area: s06_181.raw (F35)"	"Area: s06_186.raw (F36)"	"Area: s06_197.raw (F37)"	"Area: s06_208.raw (F38)"	"Area: s06_210.raw (F39)"	"Area: s06_217.raw (F40)"	"Area: s06_227.raw (F41)"	"Area: syd_n176.raw (F42)"	"Area: syd_n183.raw (F43)"	"Area: syd_n194.raw (F44)"	"Area: syd_n202.raw (F45)"	"Area: syd_n212.raw (F46)"	"Area: syd_o177.raw (F47)"	"Area: syd_o178.raw (F48)"	"Area: syd_o187.raw (F49)"	"Area: syd_o195.raw (F50)"	"Area: syd_o200.raw (F51)"	"Area: syd_o201.raw (F52)"	"Area: syd_o215.raw (F53)"	"Area: syd_o221.raw (F54)"	"Area: syd_o226.raw (F55)"
"False"	"PE(20:1e)"	"C25 H50 N O7 P"	"Full match"	"Full match"	"507.33274"	"3.297"	"94232.8418963211"	"Single match found"	""	""	""	"58131.7063640697"	""	"94232.8418963211"	""	""	""	"35623.4804044266"	"56917.2495597129"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"33153.5869812927"
"False"	"SPH(d22:0)"	"C22 H47 N O2"	"Full match"	"Full match"	"357.36133"	"3.594"	"94032.7209788375"	"Single match found"	""	"26621.5875982312"	""	""	""	""	""	""	""	""	""	""	""	""	""	"34827.7747867237"	""	""	""	""	""	""	""	""	"10939.3347764715"	""	""	""	""	""	"8512.4342285547"	""	""	""	""	"94032.7209788375"	""	""	""	""	""	""	"9360.99203073933"	""	""	""	""	""	""	"26094.2662714882"	"8237.38459014796"	""	""	""	"12233.8865362652"
"False"	"TG(18:0_11:2_14:2)"	"C46 H83 N O6"	"No results"	"Invalid mass"	"745.61480"	"20.364"	"93904.924086541"	"Single match found"	""	""	""	""	""	""	""	""	""	"69359.6025563653"	""	""	""	"11877.5465852671"	""	"11864.103718971"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6877.20229270197"	""	""	""	""	""	""	""	""	""	""	"18498.9874430441"	"15551.8559040795"	""	""	""	"13288.7180864797"	""	"44419.8702754706"	"25763.9187495221"	"93904.924086541"
"False"	"TG(18:0e_18:1_18:2)"	"C57 H109 N O5"	"No results"	"Invalid mass"	"887.82310"	"21.721"	"93864.9841161889"	"Multiple matches found"	""	""	""	""	""	""	""	"13193.4799616743"	""	""	"40743.6866921427"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"93864.9841161889"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(19:0_18:1_16:0)"	"C56 H109 N O6"	"No match"	"Invalid mass"	"891.81798"	"21.284"	"91788.6093739004"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"91788.6093739004"	"74572.5420564822"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(16:1_16:1_18:2)"	"C53 H97 N O6"	"No match"	"Invalid mass"	"843.72435"	"20.076"	"91698.1374555172"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"91698.1374555172"	""	""	""	""	""	""	""	""	""	""
"False"	"PE(10:1e_10:0)"	"C25 H50 N O7 P"	"Not the top hit"	"Full match"	"507.33318"	"4.218"	"91258.0532146972"	"Single match found"	"39766.1821086307"	"32810.0931193989"	"31078.6238075015"	"30469.5017439342"	""	"47408.704507582"	"28771.8071593293"	"63364.9546762764"	"56074.7310668897"	"40591.2168808228"	"64979.3900412988"	""	"23016.7512991577"	"47752.5742672368"	"65712.8300847655"	"29098.0122233947"	"11316.338017028"	"12103.9886142904"	"54704.5347513007"	"41052.5809419357"	"36042.9092660795"	"19775.7969744835"	"39198.42938843"	"54515.5129765536"	"34849.9522673645"	"49808.9431104149"	"40817.5032535778"	"17988.1670991137"	"54667.1684450004"	"91258.0532146972"	"41139.3453018806"	"41365.2077404013"	"15249.0297721892"	"51240.0956644914"	"45758.2776728043"	"33618.495113243"	"13550.7822830783"	"37496.8317315294"	"34178.9267910296"	""	"34990.1791377888"	"29722.4262809823"	"66787.8725762284"	"37697.4005731069"	"52768.8921322131"	"18510.6344977222"	"34730.6860434827"	"38310.7554624344"	"35208.2442346974"	"28209.1581980228"	"16227.3293512385"	"29019.167332504"	"16627.1823162181"	"53218.0991382466"	"41251.03170737"
"False"	"TG(4:0_14:1_14:0)"	"C35 H67 N O6"	"Not the top hit"	"Full match"	"597.49793"	"11.812"	"91187.5816895359"	"Single match found"	""	""	""	""	""	""	""	""	""	"53774.0714798769"	"91187.5816895359"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"14157.834626539"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10042.2072409291"	""	""	""	""	""	""
"False"	"TG(16:2_11:3_18:0)"	"C48 H85 N O6"	"Full match"	"Full match"	"771.63937"	"19.364"	"90739.5434614519"	"Multiple matches found"	""	""	""	""	""	""	"5833.20446612102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"90739.5434614519"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"DG(23:2e)"	"C26 H51 N O4"	"Not the top hit"	"Full match"	"441.38252"	"4.261"	"89366.7594788024"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"89366.7594788024"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"LPC(17:0)"	"C25 H52 N O7 P"	"Full match"	"Full match"	"509.34917"	"3.193"	"89042.8331128836"	"Single match found"	"31081.9918982309"	"25824.8746511961"	"14031.2149164139"	""	""	""	"37918.2450017777"	"50021.6247288883"	"34282.3720555936"	""	""	"7467.32278244033"	"10613.027704914"	"32205.39258723"	"43045.4796418266"	"6288.6847035831"	"15973.7836216746"	"8415.14056744031"	"26736.3908220663"	"32378.6259523184"	"12881.7111041323"	"12122.4370734293"	"23654.4040032489"	"23967.9927435476"	"64642.0838299575"	"89042.8331128836"	"34598.0917645979"	"36445.6701308727"	"60971.5292509011"	"77938.6677494029"	"27568.3032839497"	"46167.6507135445"	"15232.8171964111"	"59751.2307092691"	"81886.1321298281"	"37749.5727419432"	"19842.7442470687"	"27110.581068238"	"34748.8909565705"	""	""	""	"63637.5751427306"	"33761.1522529009"	"81174.1295906499"	""	"48227.9989159901"	"36160.7705682022"	"47891.8017821668"	"25468.694753698"	"42678.6348110043"	"15348.2115731425"	"16067.0401644439"	"35165.6898682689"	""
"False"	"TG(16:0_10:0_16:1)"	"C45 H87 N O6"	"No results"	"Invalid mass"	"737.64606"	"19.084"	"88851.0699726296"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	"88851.0699726296"	"45120.4629893156"	""	""	""	""	"52266.3312395674"	""	""	""	""	"75764.6106410273"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(18:2_12:4_14:2)"	"C47 H77 N O6"	"No match"	"Full match"	"751.57591"	"14.604"	"87811.2178019888"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"87811.2178019888"	""	""	""	""	""	""	""	""	""
"False"	"PC(25:1_8:0)"	"C41 H80 N O8 P"	"Not the top hit"	"Full match"	"745.56364"	"11.418"	"87472.2529910943"	"Single match found"	"32029.9103216409"	"62142.3636018739"	"36466.5838197687"	""	""	"54012.443114345"	""	""	""	"34797.3340776169"	"58630.0569199626"	""	""	"65210.0492940631"	""	"72552.7530073356"	""	""	"57918.0340797271"	"79795.5849991664"	"61312.2336089568"	"29651.0018689126"	"30673.6968171632"	"21614.1192565757"	""	"70207.0911414651"	"17884.3113507383"	""	""	"66317.2419777619"	""	"46218.3910005096"	"59468.8012619892"	""	""	""	""	""	"65063.0257763452"	""	""	"46765.9035797063"	""	""	"58670.0962367298"	""	"72539.5311360891"	"66254.6239749345"	"87472.2529910943"	"52910.00909857"	"20280.7625747425"	""	""	""	"42502.2167401003"
"False"	"TG(18:1_11:1_18:2)"	"C50 H91 N O6"	"Not the top hit"	"Full match"	"801.68607"	"18.949"	"87377.8582890986"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"33583.838948896"	""	""	""	""	"87377.8582890986"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"CL(18:2_16:1_18:1_18:1)"	"C79 H144 O17 P2"	"No results"	"Invalid mass"	"1426.98046"	"19.899"	"87070.1580172481"	"Multiple matches found"	""	""	""	"18994.4435460844"	""	""	"18594.5789899147"	""	""	""	""	"15850.3456176316"	"2955.95781005248"	""	""	""	""	""	""	""	"11096.2616150463"	"9828.65398116845"	""	""	""	""	""	""	"22808.3427119158"	""	""	""	"14188.3509501617"	""	""	""	""	""	""	""	"87070.1580172481"	"21367.2250054639"	""	"22477.5937479103"	""	""	""	""	""	"19432.2785367589"	""	""	"57291.669733589"	""	""
"False"	"LPC(20:0)"	"C28 H58 N O7 P"	"Not the top hit"	"Full match"	"551.39613"	"5.026"	"86624.1527923063"	"Single match found"	"30912.9291224786"	"40343.6234390785"	"21312.5554857649"	"22560.4176471872"	"18357.3056207532"	"50746.2342377182"	"23307.4332738115"	"25543.6235399868"	"35853.5036935199"	"38300.8081668867"	"31512.4826815872"	"27087.1886432873"	"21772.7552251276"	"21347.381152555"	"29584.7603599545"	"28862.0762592657"	"27157.7985103118"	"22940.2383197298"	"26227.4337342743"	"24794.3540802402"	"17190.6468136014"	"25404.2973921151"	"15339.5699760732"	"20246.6310245681"	"14006.643820646"	"24849.7968325098"	"18464.1861482072"	"21184.9036537089"	"17719.0416855712"	"21537.8729601914"	"30946.9624817871"	""	""	"24826.9957446062"	"29647.9722732082"	"37977.4867545544"	"8407.13781429056"	"22650.4670523908"	"20678.1005798833"	""	"25482.3372350021"	"86624.1527923063"	"29133.2954637688"	"22482.391241319"	"46746.2608333971"	"40844.6090362837"	"14183.7529794259"	"28878.0428449838"	"18585.6888806133"	"16545.4167297038"	"19032.4885791032"	"30092.391528036"	"15625.8926146593"	"19340.7314816524"	"27796.7865105119"
"False"	"TG(16:0_18:1_16:0)"	"C53 H103 N O6"	"Full match"	"Full match"	"849.77959"	"16.946"	"85346.759511715"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"68004.8444164436"	""	""	""	""	"38193.0420686188"	""	""	""	""	""	"85346.759511715"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3138.02357076876"
"False"	"TG(16:0_18:1_16:0)"	"C53 H103 N O6"	"Full match"	"Full match"	"849.77946"	"17.416"	"83802.1105872226"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	"70097.8633445068"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"19149.956812357"	""	""	""	""	"83802.1105872226"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"38561.3962334189"	""	""
"False"	"PC(22:6_13:0)"	"C43 H74 N O8 P"	"Not the top hit"	"Full match"	"763.51439"	"10.745"	"83585.568997174"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"83585.568997174"	""	""	""	""	""
"False"	"DG(34:3e)"	"C37 H71 N O4"	"Not the top hit"	"Full match"	"593.53914"	"13.310"	"82806.4068745307"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"82806.4068745307"	""	""	""	""	""	""	""	""	""	""
"False"	"TG(16:0_16:1_18:1)"	"C53 H101 N O6"	"No match"	"Full match"	"847.76411"	"18.726"	"82574.4459060088"	"Single match found"	""	""	"60300.4849799057"	""	""	""	""	"82574.4459060088"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"34092.8173385882"	""	""	""	""	""
"False"	"FA(18:3)"	"C18 H30 O2"	"Full match"	"Full match"	"278.22465"	"1.993"	"81874.6920654309"	"Single match found"	"26027.9327183406"	"81874.6920654309"	"31466.0968725317"	"30031.6977288385"	""	"39336.9600254753"	"36915.4493084426"	"50130.048364228"	"47271.4519674076"	"28122.0619252505"	"27585.5800301641"	"34809.3899354989"	"16088.645482218"	"19512.4550928606"	"41819.4469085457"	"34627.3308602386"	"25407.7630005302"	"33156.9007414452"	"49994.3565909973"	"35998.680149777"	"56545.5035200047"	"30062.8406522517"	"33477.4978647466"	"45947.9566984893"	"48773.7196874862"	"37187.5476160858"	"22239.5286869588"	"27121.9957885001"	"37762.8981321517"	"41650.9942031713"	""	"8204.62207694126"	"41814.2260360073"	"19329.5727363637"	"40701.6273835161"	"42237.4979405627"	"16051.6743941366"	"16280.4576082408"	"39961.5406691641"	""	"32685.9481612006"	"36910.0318550019"	"14910.3415770813"	"31329.7249381081"	"20048.215855233"	"11292.2712822356"	"14323.5582030962"	"25116.7323517847"	"28761.412145967"	"35611.8030886356"	"47498.4895147421"	"23935.0509783028"	""	"22115.5854973744"	"62998.4325812256"
"False"	"TG(18:3_11:1_18:0)"	"C50 H91 N O6"	"No results"	"Invalid mass"	"801.67693"	"19.788"	"81811.2383665235"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"81811.2383665235"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(4:0_17:0_18:2)"	"C42 H79 N O6"	"Not the top hit"	"Full match"	"693.59160"	"16.833"	"81573.1437733777"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"81573.1437733777"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PG(28:6)"	"C34 H55 O10 P"	"No match"	"Full match"	"654.35320"	"4.061"	"81219.2629616593"	"Single match found"	""	"81219.2629616593"	"25530.8658623477"	"31396.9733070925"	""	"46532.1226841265"	""	"34651.7567301587"	"40046.2492412824"	"15252.8248942473"	"80568.4691538171"	"12154.6464050698"	"10262.3981927261"	""	"15118.5752880812"	""	""	""	"9471.86987975863"	"20628.906827674"	"6675.78381710391"	""	"11383.9570664527"	"9352.83906287425"	""	"12839.9702861621"	""	"17525.9282240899"	"12176.10653359"	"21972.1789959818"	""	""	"74827.1092731108"	""	"65980.5655264385"	"22043.7404971916"	"8499.50149097009"	"11085.1508701873"	"21334.6961501725"	""	"60999.1558011125"	""	""	"11513.8769897078"	""	"5666.46904666703"	"11270.256938343"	""	"28518.0819232419"	"9103.97184638196"	"16225.7659387801"	""	""	"20073.7505445601"	"78497.9781001815"
"False"	"TG(16:0_16:1_10:4)"	"C45 H79 N O6"	"No match"	"Invalid mass"	"729.58369"	"17.244"	"81101.9135428884"	"Multiple matches found"	""	""	""	""	""	""	"81101.9135428884"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3835.29918607326"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"25357.7385593513"	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(20:1_11:1_11:3)"	"C45 H79 N O6"	"No results"	"Invalid mass"	"729.58621"	"16.397"	"80590.9293912033"	"Single match found"	""	""	""	""	""	""	""	"49880.3383519381"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"80590.9293912033"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(18:2_18:2_20:0)"	"C59 H109 N O6"	"No match"	"Full match"	"927.82744"	"21.882"	"80537.9538723756"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	"80537.9538723756"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(16:0_16:1_18:1)"	"C53 H101 N O6"	"Full match"	"Full match"	"847.76446"	"19.097"	"80399.1374732893"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"46574.8593921616"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"80399.1374732893"	"28660.0783569654"	""	""	""	""	""	""
"False"	"DG(20:2)"	"C23 H43 N O5"	"Not the top hit"	"Full match"	"413.31492"	"1.732"	"80290.1889783425"	"Multiple matches found"	"26749.0065088484"	"42051.508578859"	"23452.6794481831"	"18732.1479568017"	"25410.8291246034"	"10760.9996518622"	"79346.592940571"	"80290.1889783425"	"65691.33300064"	"78414.6804397005"	"60422.5368693561"	"39586.4868352867"	"30820.7631245594"	"55295.5413650184"	"50742.1408767762"	"23334.0278913339"	"19694.2754816815"	"19741.0588180522"	"34338.073336078"	"55239.2055784978"	"28580.2122611679"	"20934.6454094304"	""	"12723.7783551482"	""	"39057.214632027"	"34477.048930447"	"37162.5122981219"	"35207.2791555828"	"31593.8748102823"	"25979.8003842662"	""	"28244.7815480136"	"40448.2973834129"	"62530.4977881758"	"28841.8274479832"	"35082.8707391515"	"58253.1540707856"	"50778.145034353"	"15159.8795156245"	"35485.1973058914"	"19685.9105604275"	"28273.0033362185"	"35409.0962564088"	"25150.9014022613"	"23237.1136731974"	"20861.1309243425"	"35939.9251144411"	"25133.4915122106"	"19789.5407692456"	"35190.7145432687"	"42427.9565610837"	"19493.7351397254"	"20340.7318926858"	"34435.4859970215"
"False"	"TG(16:1_11:1_18:2)"	"C48 H87 N O6"	"No results"	"Invalid mass"	"773.64577"	"17.952"	"80246.7195915246"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	"75480.3790295205"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3619.05583750174"	""	"13536.2004511871"	""	""	""	"9971.20506830529"	"8039.27574857894"	""	""	""	""	""	""	"26514.1000181746"	""	""	""	""	""	""	""	""	""	"80246.7195915246"	""
"False"	"PS(20:2e)"	"C26 H48 N O9 P"	"No match"	"Full match"	"549.30462"	"4.200"	"80151.3664488617"	"Single match found"	"46494.6248997206"	"80151.3664488617"	"39437.1487454565"	"50170.9543268724"	"22672.6766894195"	"68339.0021225104"	"44744.1104181773"	"61556.2353710787"	"76392.9010969489"	"66415.363707624"	"62290.4760895776"	"59800.4524977875"	"21915.0521102493"	"37420.1086444515"	"59363.0036325859"	"50089.2059653064"	"45430.3973459086"	"38091.2926007989"	"64186.4509558255"	"71335.0958899057"	"46899.3838617686"	"29474.5598055694"	"28450.4548096029"	"50837.9489480521"	"57117.2238635993"	"45577.6760971823"	"34935.9854735415"	"59128.4083433755"	"44389.269538505"	"47681.2213207578"	"42487.3423827983"	"17704.8273503619"	"28837.7725486583"	"36363.535277205"	"49102.1501240825"	"62511.5818107014"	"21832.1688543101"	"55379.7434852235"	"48080.6296947503"	"13409.1068705794"	"41476.4007391157"	"68987.5630553078"	"43556.9727756874"	"36972.6877882369"	"50186.7055382588"	"29233.9454648959"	"24342.68403536"	"58321.2318067432"	"35748.0157040829"	"51498.8251834374"	"53135.1669938142"	"65903.807813266"	"18552.6021542643"	"43798.7151030499"	"52565.1347442311"
"False"	"TG(15:0_16:1_16:0)"	"C50 H97 N O6"	"Not the top hit"	"Full match"	"807.73271"	"21.280"	"80103.9460304482"	"Multiple matches found"	""	""	""	""	"61902.3544106569"	""	""	""	""	""	""	""	""	""	""	""	"80103.9460304482"	""	"13461.114196518"	""	"42987.7001411907"	"51504.4250628577"	""	"43021.050835052"	""	""	"51297.8516744271"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(18:1_11:1_16:1)"	"C48 H89 N O6"	"No match"	"Full match"	"775.66901"	"18.818"	"78988.3055907995"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"13035.7742202449"	""	""	""	""	""	""	""	"5627.73258500406"	""	""	""	""	""	"78988.3055907995"	""	""	""	""	""	""
"False"	"PS(16:0_21:0)"	"C43 H84 N O10 P"	"No results"	"Invalid mass"	"805.57533"	"11.234"	"78387.7960009293"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"78387.7960009293"	""	""	"3657.96963459443"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8579.92874716847"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PI(18:1_18:2)"	"C45 H81 O13 P"	"No match"	"Invalid mass"	"860.53326"	"8.405"	"78267.4157374217"	"Multiple matches found"	""	""	"3807.97501048801"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"33208.2244229712"	""	""	""	""	""	""	"4116.91014017534"	""	""	""	""	""	""	""	""	""	"4229.53318796621"	""	"78267.4157374217"	""	"10791.8498467149"	""	"2355.46851043619"	"8392.43445943262"	""	""	""	""	""	""	""	"3035.83065107647"	""	""	""
"False"	"TG(18:0_11:2_14:2)"	"C46 H83 N O6"	"No results"	"Invalid mass"	"745.61476"	"20.228"	"77541.8358126207"	"Single match found"	""	""	""	"70223.4758961586"	"12213.1785391566"	""	""	""	""	""	""	""	"11938.9144732499"	""	""	"10161.9794892814"	""	""	"7782.72078355017"	""	""	""	""	""	""	""	"27267.0102010913"	"77541.8358126207"	""	"34687.2389728859"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5799.10533836195"	"10880.0127987042"	""	""	"23659.9696449351"	"27366.8115238691"	""	"12874.7120894977"	""	""	""
"False"	"TG(16:1_16:1_8:0)"	"C43 H81 N O6"	"Not the top hit"	"Full match"	"707.60634"	"16.961"	"77032.2843999224"	"Single match found"	""	""	""	""	""	""	"26725.6465772716"	""	"42561.3360024057"	"29884.7396452454"	"39537.4041697712"	""	""	""	""	""	""	"37975.2433533154"	"29355.8120498478"	""	"77032.2843999224"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"LPC(20:5)"	"C28 H48 N O7 P"	"Not the top hit"	"Full match"	"541.31542"	"2.556"	"76870.7753145651"	"Single match found"	""	""	""	""	""	""	""	""	""	""	"76870.7753145651"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PS(22:2_14:4)"	"C42 H70 N O10 P"	"Not the top hit"	"Full match"	"779.47506"	"7.093"	"76321.1740293921"	"Single match found"	""	"49450.7715342909"	""	""	""	"18441.7428579981"	""	""	""	""	"23892.4990737578"	"10811.6771000985"	""	""	"35184.8956915728"	""	""	""	""	""	""	"14347.9350808706"	"32186.2023979782"	""	""	""	""	"43628.2758271845"	"42869.8340522683"	"76321.1740293921"	""	""	""	""	""	"33416.4033610227"	""	"75337.4911343336"	"47032.8756806532"	""	""	""	""	""	""	""	""	"23976.6647956844"	""	""	"31973.1680511777"	""	""	"26887.370342256"	"40995.6458690313"
"False"	"TG(16:2_15:0_18:3)"	"C52 H93 N O6"	"No match"	"Invalid mass"	"827.70564"	"19.121"	"74627.2583040755"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"37253.508222801"	""	""	""	""	""	""	""	"74627.2583040755"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PE(17:1e)"	"C22 H44 N O7 P"	"Not the top hit"	"Full match"	"465.28616"	"2.681"	"74601.6680456648"	"Multiple matches found"	"38348.9840675158"	"18723.5731797495"	"21581.5349746274"	""	""	""	""	"32637.7507942768"	"31525.0531561413"	""	""	""	""	"24102.5042237729"	"30545.421128693"	""	""	""	""	""	""	""	"10860.1812875966"	"10352.9097258663"	"41520.5349400049"	"36563.6209933952"	"25818.2173427191"	""	"32633.8788610388"	"74601.6680456648"	""	"18655.5813055965"	""	"33571.3104443996"	"47268.8471006575"	"40644.7064910019"	""	""	""	""	""	""	"26164.0446386215"	""	"65849.9383596542"	""	"30546.4649348043"	"20906.0894839425"	"18873.3581969047"	"23305.2600942613"	"26859.4031806841"	""	""	""	""
"False"	"TG(16:0_16:1_18:1)"	"C53 H101 N O6"	"Not the top hit"	"Full match"	"847.76415"	"19.276"	"74402.0080133966"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"74402.0080133966"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PC(20:1_18:1)"	"C46 H88 N O8 P"	"No results"	"Invalid mass"	"813.61854"	"13.121"	"70850.5568706466"	"Single match found"	""	""	""	""	"16621.3973300319"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"22404.0866745972"	""	""	""	"70850.5568706466"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
