"Checked"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: MassList Match"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"Mass List Match: masslist_for_CD"	"Area: cbr_n119.raw (F1)"	"Area: cbr_n128.raw (F2)"	"Area: cbr_n151.raw (F3)"	"Area: cbr_n153.raw (F4)"	"Area: cbr_n165.raw (F5)"	"Area: cbr_o124.raw (F6)"	"Area: cbr_o127.raw (F7)"	"Area: cbr_o131.raw (F8)"	"Area: cbr_o139.raw (F9)"	"Area: cbr_o150.raw (F10)"	"Area: cbr_o154.raw (F11)"	"Area: cbr_o156.raw (F12)"	"Area: cbr_o167.raw (F13)"	"Area: cbr_o168.raw (F14)"	"Area: ct_n122.raw (F15)"	"Area: ct_n125.raw (F16)"	"Area: ct_n147.raw (F17)"	"Area: ct_n149.raw (F18)"	"Area: ct_n161.raw (F19)"	"Area: ct_n164.raw (F20)"	"Area: ct_n173.raw (F21)"	"Area: ct_o130.raw (F22)"	"Area: ct_o136.raw (F23)"	"Area: ct_o140.raw (F24)"	"Area: ct_o145.raw (F25)"	"Area: ct_o152.raw (F26)"	"Area: ct_o159.raw (F27)"	"Area: ct_o166.raw (F28)"	"Area: s06_118.raw (F29)"	"Area: s06_120.raw (F30)"	"Area: s06_121.raw (F31)"	"Area: s06_143.raw (F32)"	"Area: s06_146.raw (F33)"	"Area: s06_155.raw (F34)"	"Area: s06_158.raw (F35)"	"Area: s06_163.raw (F36)"	"Area: S06_171.raw (F37)"	"Area: syd_160.raw (F38)"	"Area: syd_n126.raw (F39)"	"Area: syd_n132.raw (F40)"	"Area: syd_n134.raw (F41)"	"Area: syd_n138.raw (F42)"	"Area: syd_n141.raw (F43)"	"Area: syd_n144.raw (F44)"	"Area: syd_n148.raw (F45)"	"Area: syd_n157.raw (F46)"	"Area: syd_n162.raw (F47)"	"Area: syd_n169.raw (F48)"	"Area: syd_n172.raw (F49)"	"Area: syd_o129.raw (F50)"	"Area: syd_o133.raw (F51)"	"Area: syd_o135.raw (F52)"	"Area: syd_o137.raw (F53)"	"Area: syd_o142.raw (F54)"	"Area: syd_o170.raw (F55)"
"False"	"PE(18:1_18:2)"	"C41 H76 N O8 P"	"No match"	"Full match"	"741.52784"	"10.119"	"255185033.94129"	"Single match found"	"228900600.376581"	"241292050.20484"	"154294294.790051"	"190592738.209278"	"215687443.251454"	"138710624.393222"	"166610893.798155"	"153788104.185553"	"199790101.649941"	"197456983.376238"	"189363320.095782"	"179972814.370934"	"152719287.960957"	"170742501.599935"	"116448168.991692"	"138649837.481734"	"158952245.072981"	"128598494.349996"	"144333959.240725"	"152198224.462526"	"112821201.233273"	"132642283.777253"	"255185033.94129"	"230226983.145686"	"143211937.375767"	"202566765.055349"	"169809328.588344"	"160656638.59405"	"188172897.528748"	"179468245.588667"	"176946439.198985"	"181282483.710105"	"152125876.135299"	"169691395.637071"	"174866379.576939"	"179833878.686339"	"163848392.424399"	"171828757.789284"	"159458387.316603"	"170462487.281002"	"59523709.2677004"	"177942530.11904"	"158307318.083324"	"151157417.743594"	"158377767.658874"	"187776309.67869"	"151810691.078732"	"217724444.058308"	"156516221.720174"	"201232346.273757"	"146638018.966213"	"201748866.660381"	"198192601.498086"	"143814868.190488"	"179814806.821691"
"False"	"TG(18:1_18:1_18:3)"	"C57 H103 N O6"	"Full match"	"Full match"	"897.77409"	"20.736"	"253431077.060214"	"Multiple matches found"	""	""	""	""	"40477032.1612354"	"253431077.060214"	"88435715.1251202"	""	""	"62389313.0805431"	"56781247.2949005"	""	""	""	""	"112838631.099389"	""	"173786112.087179"	""	"219069273.387923"	""	""	"78192010.286531"	""	""	""	""	""	"98393766.8433357"	"116046316.733701"	""	""	"112017588.03658"	""	"55623968.6023964"	"75832896.899751"	""	"125330045.301884"	"212582642.739583"	""	"121759179.534436"	"90910577.8965929"	""	"89215147.1920533"	""	""	""	""	"120965220.08136"	""	""	"58178151.051151"	""	"141788643.924962"	"11313597.5665954"
"False"	"PE(18:2_18:2)"	"C41 H74 N O8 P"	"No match"	"Full match"	"739.51216"	"8.796"	"252980509.83668"	"Single match found"	"249079624.573413"	"78781480.1224459"	"134772234.96113"	"209994867.144524"	"207938728.975479"	"201643853.770451"	"141575665.642507"	"114951408.614753"	"133863820.326285"	"127814283.440074"	"144555047.300636"	"81361850.1965387"	"99669929.6687352"	"120586057.856773"	"182608736.104966"	"199444185.29043"	"191140379.352556"	"170853587.451128"	"208965528.712168"	"248880539.025568"	"229445885.957725"	"192026772.910134"	"184395435.218558"	"171734387.244145"	"212209699.919641"	"210941141.201306"	"106777406.904678"	"154823537.575952"	"130809807.64244"	"153788543.108843"	"163190506.020973"	"136159911.411141"	"160371831.860362"	"127342845.659467"	"90325243.5707499"	"177294046.227086"	"217695937.502038"	"160102939.833598"	"235750057.957649"	"196151620.444519"	"70107614.5507026"	"165774434.864678"	"190580746.817704"	"186194310.491122"	"185925959.689556"	"166227402.172473"	"217569701.821402"	"252980509.83668"	"229092497.815878"	"132857228.06086"	"161917198.808233"	"110617858.592821"	"202931113.504887"	"138796220.342883"	"174652155.306624"
"False"	"TG(16:1_18:1_18:3)"	"C55 H99 N O6"	"No match"	"Full match"	"869.74308"	"20.303"	"245719213.236829"	"Multiple matches found"	"100407913.658721"	""	"98552061.694539"	"26124726.8323416"	""	""	"115789262.18472"	""	"66172944.1982276"	""	"67323059.0736164"	""	"106219226.935366"	"108092875.641188"	""	"170764343.350263"	""	""	"122963912.110339"	""	""	""	"69340398.1343462"	""	""	""	"53258083.1091652"	""	"179779567.800178"	""	""	"101194644.850603"	""	"163640919.842488"	""	""	""	""	""	""	""	""	""	"16773260.4641786"	""	""	""	"245719213.236829"	"85542519.1956527"	""	""	""	""	"238570987.402519"	""
"False"	"TG(12:0_22:2_14:1)"	"C51 H95 N O6"	"Full match"	"Full match"	"817.71215"	"20.082"	"212660775.796017"	"Multiple matches found"	"112261325.003727"	"57780661.0071246"	"88974426.807693"	"10494628.6988031"	"8045391.90031474"	"111416992.908612"	"67402403.1331634"	"105026787.026551"	"57432893.8204896"	"37468441.5322085"	"58462724.6957571"	"84870981.5482625"	"112684706.006575"	"140675931.875095"	"43622663.5557754"	"74023540.6409801"	"105617246.112126"	"31796318.82158"	"67838353.2887445"	"28411510.8701874"	"142772649.559843"	"44587234.7278377"	"61260909.2167918"	"17619696.1118088"	"84884792.5031815"	"6433787.8432239"	"56242934.6311393"	"61142308.7013942"	"169168742.904314"	"212660775.796017"	"68256534.4640999"	"75921900.4660514"	"128518515.209467"	"169008634.350515"	"154449691.753132"	"130146847.587076"	"6577070.83471483"	"95336873.1420746"	"20415095.5242103"	"17597959.5122556"	"6662076.14805115"	"67413537.970323"	"51256484.0969763"	"39303212.6293387"	"11065677.4384067"	"55685598.3155959"	"15445532.4659603"	"71450595.9499511"	"13930374.4351663"	"16817603.9236015"	"68208918.8987443"	"86110623.5966264"	"31819711.2238637"	"98301176.2919902"	"55484851.1364008"
"False"	"TG(16:0_12:0_18:1)"	"C49 H95 N O6"	"Full match"	"Full match"	"793.71215"	"20.578"	"205428672.977373"	"Multiple matches found"	""	""	""	"11578391.0654865"	"10737763.7599195"	"37885014.3243987"	"156348576.568092"	""	""	"205428672.977373"	""	"196903782.008206"	""	""	""	""	"155020248.829342"	"80724450.3599709"	"53725024.6065253"	"62949801.141304"	"103326346.41674"	"19763215.8488404"	"61804802.0916788"	"26076976.4328003"	"57025724.2682612"	"9812696.96118914"	"105151227.591447"	"36240610.2488513"	""	"135061805.986796"	"39232140.3046397"	"104552076.281016"	"112274011.188184"	"140976513.18002"	""	"102411521.651867"	"6301270.64445025"	""	"37916046.1342988"	"19588007.3130442"	"6738825.74059193"	""	"42505071.1276656"	"81926840.2299324"	"25031582.5343938"	""	"22127142.1243733"	"130154830.031434"	""	"26856385.5230503"	""	""	"26730180.3338948"	"77612731.2061507"	"80913164.6991117"
"False"	"TG(11:0_18:2_16:0)"	"C48 H91 N O6"	"Full match"	"Full match"	"777.68095"	"19.948"	"202614792.169392"	"Multiple matches found"	"121688578.833859"	"8701808.54379979"	"64815226.9235412"	""	""	"76485191.2986125"	"125893816.910321"	""	"67183587.6130182"	"111905940.714705"	""	""	"108352592.937698"	""	""	""	""	""	""	""	""	""	""	""	""	""	"54591847.5614395"	""	""	""	""	"41426688.7513539"	""	"50089584.3830111"	"30002272.3890344"	""	""	"174578864.926529"	""	""	""	""	"140876068.374336"	""	""	""	"202614792.169392"	""	""	"37040548.2723181"	""	""	""	""	""
"False"	"PC(19:0_12:3)"	"C39 H72 N O8 P"	"Invalid mass"	"Full match"	"713.49675"	"8.694"	"201397497.464204"	"Multiple matches found"	"135283609.873757"	"24125400.8316238"	"86016491.1210746"	"93755032.5970297"	"87211665.7298916"	"148190020.586475"	"82499882.2970356"	"77672345.3488773"	"77813556.0480386"	"81462711.3230655"	"78717683.2809171"	"49790494.494898"	"70720567.4080086"	"82114308.9693071"	"114687571.820619"	"126053524.770451"	"120148655.767672"	"130817961.006778"	"118586679.946466"	"172541834.571837"	"157987021.311889"	"130246225.48901"	"98154550.1323572"	"91978549.5515593"	"127111105.608324"	"113701616.212469"	"58683711.2123156"	"118349420.470701"	"92580401.9680901"	"87366685.2449194"	"104983055.018796"	"73705719.5491056"	"101846592.452855"	"80138182.3359285"	"51187268.7497509"	"106687881.280012"	"113879394.699129"	"131396456.589333"	"162648351.936648"	"113155915.389963"	"54220275.5655638"	"95481489.7318021"	"103440040.977508"	"100633305.405182"	"116023884.993109"	"91097511.3485742"	"166677226.332151"	"201397497.464204"	"133642228.258515"	"67209977.2053248"	"106366796.639786"	"76460698.9675039"	"86662282.2930753"	"102967244.237307"	"107608510.058515"
"False"	"TG(14:1_11:4_18:1)"	"C46 H79 N O6"	"No match"	"Invalid mass"	"741.58697"	"17.690"	"194378510.330156"	"Multiple matches found"	"96227139.5137382"	""	"114485380.344389"	""	"156847729.080899"	"139314408.514216"	"133961560.149153"	""	"120430462.387335"	"114932563.690705"	"141311230.18684"	"159049165.988864"	"131303729.895242"	"115298854.570641"	"36028088.6083048"	"65671540.5487082"	"174874892.438511"	"29705210.7745946"	""	"40311275.8801071"	"96407497.7447905"	"13250774.7533492"	""	""	"41271988.608251"	""	""	"85200216.9712179"	"46823686.62693"	"48400657.5543356"	"23811170.1956413"	"64568424.6494979"	"36756189.4053856"	"53985263.6955154"	"50477839.4742605"	"43789888.778102"	"9357759.22551297"	"102974561.808216"	"35028700.1393904"	"125875344.890196"	"38348452.384884"	"83547276.4073648"	"167680700.856688"	"159836721.347362"	"135682644.630876"	"194378510.330156"	"162858566.047966"	""	""	"67919111.5307324"	"69146411.1613775"	"107898950.559713"	"115583972.105365"	"159955154.119108"	"96564160.1625385"
"False"	"PC(16:1_18:2)"	"C42 H78 N O8 P"	"Full match"	"Full match"	"755.54284"	"7.882"	"194237675.420921"	"Multiple matches found"	"157094610.680151"	"194237675.420921"	"124239053.733546"	"71572271.9715469"	"66129956.9739259"	"41355948.2390839"	"123234225.168833"	"107725070.811513"	"151649445.027066"	"154294493.469445"	"84729217.5265839"	"154853798.994752"	"136838002.568486"	"155065947.288838"	"48750263.3105969"	"56851700.368039"	"76933260.5923695"	"68779773.2087887"	"54601380.088466"	""	"88143942.1113452"	""	"86377536.0727193"	"66413780.4299462"	"65447360.9920909"	"63497559.2561085"	"128666699.313237"	"82217218.5128759"	"166299806.710938"	"116916548.160624"	"99431034.9408649"	"155734348.247254"	"114998360.289846"	"167116642.952025"	"163179036.903522"	"147039032.257341"	"97985720.6244874"	"104971503.511328"	""	"42967930.2714626"	""	"115551045.748827"	"38194787.5814892"	"48127803.9203627"	"29984595.6278844"	"126086360.612963"	"49584266.2813927"	"129982569.6035"	"81592664.1956389"	"44452801.5641551"	"75010360.7875222"	"133296648.098869"	"58192412.9266612"	"75734416.5641654"	"109084503.706485"
"False"	"TG(14:1_11:4_18:1)"	"C46 H79 N O6"	"No match"	"Invalid mass"	"741.58697"	"17.983"	"192778776.405669"	"Multiple matches found"	"71663493.4480316"	""	"55659291.7242825"	"22091532.1523519"	""	"135798583.88801"	"84395724.570189"	"33133274.038166"	"55665569.82477"	"51661393.731441"	"76847056.5938579"	"50589777.645257"	"61880346.4171312"	"40278098.7710526"	"23876776.6695465"	"54821633.3745091"	"148491695.794935"	"32592986.9675105"	"38955291.473625"	""	""	"14327098.1358784"	"10985193.8558215"	""	"29600842.2676792"	"27069352.4007041"	"25926432.7750278"	"4674026.34192859"	"16741302.8415808"	"17264535.5411793"	"9199096.17805015"	""	"17450668.3303849"	""	""	"17778805.9587056"	"7626877.29233095"	"72516460.4735243"	"37288711.0132952"	"119105940.522838"	"30933391.7799713"	""	"165632889.961244"	"82080531.6411014"	"157016473.567617"	""	"192778776.405669"	"130589587.081246"	""	"23538070.3013411"	"57596286.2386025"	"43538072.5835508"	"64419058.1291913"	"86375258.770608"	"57169995.0729945"
"False"	"PC(16:1_18:3)"	"C42 H76 N O8 P"	"Full match"	"Full match"	"753.52716"	"6.870"	"190627879.413723"	"Multiple matches found"	"190627879.413723"	"33568569.2155034"	"85415349.8984301"	"70540176.0483"	"34791109.2217406"	"125572465.992469"	"84961263.6986064"	"78191946.2860662"	"79417125.898177"	"76662095.2920543"	"84615120.217184"	"37256098.1525445"	"60479963.4279649"	"80848115.4017307"	"97597014.0295999"	"101677015.037826"	"113128204.711071"	"86500255.6566775"	"100018176.520653"	"111680954.165081"	"153936361.448298"	"74165332.4246744"	"83291513.9042025"	"56897796.4062039"	"111675503.003683"	"64569442.9246744"	"54650862.6483143"	"82745731.2086769"	"93597715.0898569"	"122327160.618957"	"92233761.2904496"	"95358265.174085"	"127964616.511704"	"93469352.6747189"	"51724830.602366"	"150350900.083451"	"147473347.553834"	"101227255.391773"	"90002848.7075068"	"79621806.8262895"	"21919018.1308826"	"100300991.418676"	"58128000.0336723"	"79559105.6378291"	"29013126.6324249"	"107013918.074664"	"100587791.10702"	"170057975.803132"	"119251277.412745"	"44354975.7042853"	"93905055.1564453"	"58459536.9922306"	"61194347.1567869"	"86987861.4943018"	"72984330.5768029"
"False"	"TG(16:0_18:2_12:0)"	"C49 H93 N O6"	"Full match"	"Full match"	"791.69658"	"20.095"	"188292609.702389"	"Multiple matches found"	"181176768.097743"	"73530684.5325884"	"188292609.702389"	"8096924.49068793"	"7869301.50970275"	"69329344.9542403"	"118408661.569375"	""	"88230747.4662328"	"118675919.523875"	"110072986.549257"	""	"160069944.683977"	"6905522.44164066"	"100617068.847473"	"79210989.8731347"	"133089602.970632"	"96916497.7806126"	"67069201.9560449"	"66477385.5771777"	"131067510.319513"	"19067480.8096563"	"60583458.9943494"	"25488022.2096544"	"66990841.4307345"	"12092958.9852238"	"75759862.2832655"	"46441466.2437292"	""	""	"51752904.4642746"	"79258632.3498483"	"115060261.440908"	"153599094.656229"	"152224402.250078"	"103174238.13761"	"5705861.92328894"	"88968700.1064433"	"47635472.0345969"	"16499478.7082951"	"14670348.3600972"	"9783871.43811716"	"44716707.3733045"	"49410148.189766"	"45022402.0028457"	"67042947.2870036"	"42233268.6700881"	"111340894.562833"	"45018608.7755559"	"17717563.8582277"	"145463800.766966"	"105702823.657211"	"32638852.3741575"	"93579991.2030125"	"80387742.1647297"
"False"	"TG(18:0_18:3_18:1)"	"C57 H105 N O6"	"No match"	"Invalid mass"	"899.78955"	"21.083"	"188209448.867081"	"Multiple matches found"	"81932900.5412067"	"124015661.13272"	"31490946.4443947"	"59379466.8789109"	"36674075.9526781"	"188209448.867081"	"56067822.8948948"	"75744182.5253624"	"53021865.1717268"	"63453512.0003754"	"37197103.7874304"	"38002279.4184013"	"38676738.4984934"	"45537699.7401121"	"109686349.647785"	""	"95373954.1039242"	"106703098.914528"	"92349242.5502445"	"45740087.3898992"	"21017803.1622851"	"114718892.939611"	"64335753.7866522"	"81120938.5397632"	"110379149.51343"	"93107023.0426605"	"45849990.8818344"	"128219578.049679"	"65064796.5928028"	"77298122.0401461"	"155883589.708387"	"62631773.5402023"	"52862725.7055516"	"35877231.032966"	"62055811.9354012"	"65495749.2694244"	"34411783.6816091"	"102880301.519873"	"156926071.466827"	"79454792.6494422"	"91744679.3379093"	"65473694.4986889"	"95111628.0249502"	"73038937.2662249"	"135903996.833415"	"41764502.6127794"	"147632105.047499"	"145409970.274779"	"111704059.928918"	"86610717.87776"	"85410457.9821317"	"53150376.4525378"	"78615286.9835503"	"130272039.029986"	"83764622.4235822"
"False"	"TG(4:0_16:0_18:2)"	"C41 H77 N O6"	"No match"	"Invalid mass"	"679.57164"	"16.381"	"178147465.012975"	"Multiple matches found"	"161475888.346602"	"11972587.25352"	"83359138.9020942"	"5169998.25450059"	"1928486.05053374"	"71296307.9836038"	"53103503.78985"	"53523527.9425093"	"43546191.3792939"	"78406061.4112538"	"69472764.3306864"	"34407385.3922516"	"83248638.2828883"	"108952273.494978"	"71213426.9482409"	""	"56487611.4202539"	"73159037.3217432"	"31366094.1935985"	""	""	"20571396.7482952"	"23589885.0712981"	"5957425.82400914"	""	"7323236.68565608"	"35644422.2557617"	"15410314.9317601"	"138254826.784204"	"178147465.012975"	""	"39088061.9165062"	"110585592.544187"	"146538522.007049"	"72938939.144952"	""	"2521490.7413479"	""	""	"24238402.8196976"	"15382280.3514606"	""	"28469299.6155929"	"20116260.6931958"	"36845483.8165713"	"28100290.6229992"	"18438230.3509849"	"107985808.921766"	"51519942.7882584"	"16961971.5934832"	""	""	"15660419.5852234"	"43937283.1659272"	"104138553.120425"
"False"	"TG(18:1_18:1_18:0)"	"C57 H109 N O6"	"Invalid mass"	"Invalid mass"	"903.82093"	"21.629"	"172634844.113934"	"Single match found"	"118411453.524518"	"104191112.296487"	"109968239.277793"	"36745215.1840889"	"21164291.8207193"	"103946820.574857"	"135913580.325066"	"143623693.289307"	"105477032.682643"	"103602716.52727"	"105903277.927506"	""	"138893124.414544"	"137665134.889799"	"121386270.118242"	"93834604.8590665"	"129662648.300016"	"112483204.419703"	"96549544.8739949"	"119892912.951374"	"106259590.965421"	"78940583.8723432"	"6536095.64311065"	"86905676.0276955"	"126782974.598016"	"50928701.75442"	"81290837.4705424"	"124870502.600775"	"172634844.113934"	"154342662.430731"	"128752351.005925"	"110873875.55064"	"117911252.033931"	"105159433.757248"	"83364357.3826912"	"97042435.6502263"	"16171366.8682318"	"119031525.749618"	"137683638.923922"	"71623361.3937978"	"41174208.038095"	"139575055.035644"	"72649573.1467661"	"112702220.758474"	"72964720.1000042"	"71137282.6568244"	"75025792.7594414"	"159089501.277192"	"118237086.022059"	"87437765.0381746"	"124771455.40882"	"116282165.110889"	"81176491.5636964"	"123416033.815754"	"118409226.247698"
"False"	"TG(18:1_18:1_18:1)"	"C57 H107 N O6"	"No match"	"Invalid mass"	"901.80519"	"21.350"	"167884228.727217"	"Single match found"	"105622050.465814"	"157062405.030417"	"92459255.7830583"	"76298120.6787447"	"31269635.8462152"	"110928809.775344"	"73853129.0546624"	"101836545.516216"	"80294541.9338246"	"91895644.8865841"	"87874836.3249547"	"73975947.438404"	"94703530.0007109"	"59262679.7915092"	"102329434.055252"	"104707442.897106"	"109251975.401357"	"109811988.843369"	"115034491.995925"	"144659480.436869"	"72587264.8865747"	"118103962.076775"	"123806811.497913"	"118257481.864143"	"112770643.53484"	"89771958.0633315"	"70260430.7775588"	"167884228.727217"	"82259080.5857377"	"106739060.046341"	"152491064.340926"	"87406141.9955546"	"97373750.3410242"	"99087631.4718447"	"92871257.7891457"	"91583531.6064026"	"25738465.6114766"	"90781398.855079"	"134818182.285145"	"89987040.9818086"	"74577168.1785834"	"93956806.9893637"	"85091775.9325335"	"109657735.979709"	"97942274.7146654"	"74780176.754967"	"123249306.009058"	"122149258.326177"	"107435961.481669"	"113307508.560971"	"116317837.381931"	"75176119.7343159"	"102078870.025709"	"135826825.632378"	"134502092.01774"
"False"	"TG(16:1_16:1_18:2)"	"C53 H97 N O6"	"No match"	"Full match"	"843.72750"	"20.279"	"167146319.957513"	"Multiple matches found"	""	"24300310.6381755"	""	""	"2727460.39263563"	""	""	""	""	""	""	""	"112098337.642933"	""	""	"41394145.7877628"	""	""	""	"50877846.8844195"	"47676113.9573007"	""	""	""	""	""	""	"34661659.2792339"	""	""	"167146319.957513"	""	""	""	""	"157510192.847102"	"12386869.3743828"	""	""	"63701526.7753215"	""	""	""	""	""	""	""	""	"58939594.5953175"	""	""	""	""	""	"26538317.6762087"
"False"	"CerP(d22:1_18:2+2O)"	"C40 H76 N O8 P"	"No match"	"Full match"	"729.52735"	"7.557"	"166746004.996337"	"Multiple matches found"	"132936209.618522"	"166746004.996337"	"115640228.828847"	"37343331.1378038"	"31653940.4676129"	"38229670.1972825"	"78066279.8750991"	"73855114.2065572"	"106501459.508264"	"107846102.472536"	"92299170.5476176"	"156384506.957887"	"87271523.308864"	"110646399.887735"	"38619180.8850483"	"25597126.6890874"	"54194631.4777028"	"30599460.1546696"	"38808672.0759553"	"18920023.409129"	"65198294.5886417"	"26111057.3221979"	"63060513.9032063"	"42837970.8580176"	"37545561.9531731"	"24189152.8471905"	"80756490.2605094"	"59113947.7476092"	"100484540.375404"	"98855844.614521"	"43924722.1539136"	"118946574.979208"	"78122394.9959784"	"122246268.871405"	"127898431.752198"	"90974275.1474984"	"51583793.8514317"	"57044421.8135144"	"27200903.8135236"	"16525214.7159998"	"5863701.13032767"	"58969881.5425598"	"24062174.6977359"	"49873178.0820337"	"18240714.919854"	"118844414.789929"	"32152748.6683144"	"73868104.1910429"	"48435150.5782124"	"23402073.0153912"	"39761897.0958155"	"77859775.8902901"	"27106786.1723147"	"64019455.5439409"	"29391458.5860801"
"False"	"TG(16:1_18:1_18:3)"	"C55 H99 N O6"	"Invalid mass"	"Invalid mass"	"869.74284"	"20.205"	"166409080.203871"	"Multiple matches found"	""	""	""	""	""	"166409080.203871"	""	""	""	""	""	""	""	""	"92631698.1737524"	""	""	"56615006.7756143"	""	"74201432.2997779"	"65014672.5937652"	"24116279.8876747"	"5067370.32978371"	""	"44978477.458223"	""	""	"28031444.2811255"	""	""	"79022132.4647552"	""	"51813568.7911151"	""	""	""	"4184582.54013115"	"18939546.7083566"	""	""	""	"29439161.9573589"	"12213910.2098128"	"9233252.52098539"	""	""	"46437320.6633701"	"64191235.9692808"	"22310171.2112896"	""	"67461246.4080774"	""	""	""	"24948097.3657284"
