CompoundName,ExperimentType,ChemicalFormula,Ionization,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,
PS(22:1_12:2),XIC,C40 H72 O10 N1 P1,ESI,780.47860847,Na-Gain,+,1,5.7107462087314955,,
PS(16:1_18:2),XIC,C40 H72 O10 N1 P1,ESI,756.4821105299999,H-Loss,-,1,6.982750015812677,,
PS(16:1_18:2),XIC,C40 H72 O10 N1 P1,ESI,758.49666347,H-Gain,+,1,6.982750015812677,,
PS(16:1_18:3),XIC,C40 H70 O10 N1 P1,ESI,754.46646053,H-Loss,-,1,6.134749059490936,,
PS(34:4),XIC,C40 H70 O10 N1 P1,ESI,754.46646053,H-Loss,-,1,7.803329028827714,,
PS(18:0_18:1),XIC,C42 H80 O10 N1 P1,ESI,788.54471053,H-Loss,-,1,12.128883440117324,,
PS(18:0_18:1),XIC,C42 H80 O10 N1 P1,ESI,790.5592634700001,H-Gain,+,1,12.128883440117324,,
PS(18:0_18:1),XIC,C42 H80 O10 N1 P1,ESI,788.54471053,H-Loss,-,1,12.282849610177282,,
PS(18:1_18:1),XIC,C42 H78 O10 N1 P1,ESI,786.5290605299999,H-Loss,-,1,9.71081965386902,,
PS(18:1_18:1),XIC,C42 H78 O10 N1 P1,ESI,788.5436134700001,H-Gain,+,1,9.71081965386902,,
PS(18:1_18:1),XIC,C42 H78 O10 N1 P1,ESI,786.5290605299999,H-Loss,-,1,10.01857469259683,,
PS(18:1_18:1),XIC,C42 H78 O10 N1 P1,ESI,788.5436134700001,H-Gain,+,1,10.01857469259683,,
PS(18:1_18:1),XIC,C42 H78 O10 N1 P1,ESI,786.5290605299999,H-Loss,-,1,10.154049098875179,,
PS(18:1_18:1),XIC,C42 H78 O10 N1 P1,ESI,788.5436134700001,H-Gain,+,1,10.154049098875179,,
PS(18:1_18:1),XIC,C42 H78 O10 N1 P1,ESI,788.5436134700001,H-Gain,+,1,10.881872765172327,,
PS(18:1_18:2),XIC,C42 H76 O10 N1 P1,ESI,784.5134105299999,H-Loss,-,1,8.536712583414129,,
PS(18:1_18:2),XIC,C42 H76 O10 N1 P1,ESI,786.52796347,H-Gain,+,1,8.536712583414129,,
PS(18:1_18:2),XIC,C42 H76 O10 N1 P1,ESI,786.52796347,H-Gain,+,1,9.127195635861794,,
PS(18:1_18:2),XIC,C42 H76 O10 N1 P1,ESI,786.52796347,H-Gain,+,1,9.261936684010697,,
PS(36:3),XIC,C42 H76 O10 N1 P1,ESI,784.5134105299999,H-Loss,-,1,11.342,,
PS(36:3),XIC,C42 H76 O10 N1 P1,ESI,784.5134105299999,H-Loss,-,1,11.602050510851363,,
PS(36:4),XIC,C42 H74 O10 N1 P1,ESI,782.4977605299999,H-Loss,-,1,7.111,,
PS(18:1_18:3),XIC,C42 H74 O10 N1 P1,ESI,782.4977605299999,H-Loss,-,1,7.444302355798783,,
PS(18:1_18:3),XIC,C42 H74 O10 N1 P1,ESI,784.5123134700001,H-Gain,+,1,7.444302355798783,,
PS(36:4),XIC,C42 H74 O10 N1 P1,ESI,782.4977605299999,H-Loss,-,1,9.65143220947912,,
PS(18:3_18:2),XIC,C42 H72 O10 N1 P1,ESI,782.49666347,H-Gain,+,1,6.00876133387072,,
PS(18:3_18:2),XIC,C42 H72 O10 N1 P1,ESI,780.4821105299999,H-Loss,-,1,6.00876133387072,,
PS(18:3_18:2),XIC,C42 H72 O10 N1 P1,ESI,780.4821105299999,H-Loss,-,1,6.374960320927884,,
PS(18:3_18:2),XIC,C42 H72 O10 N1 P1,ESI,782.49666347,H-Gain,+,1,6.374960320927884,,
PS(36:5),XIC,C42 H72 O10 N1 P1,ESI,780.4821105299999,H-Loss,-,1,8.145,,
PS(18:3_18:3),XIC,C42 H70 O10 N1 P1,ESI,778.46646053,H-Loss,-,1,5.257582419995245,,
PS(18:3_18:3),XIC,C42 H70 O10 N1 P1,ESI,780.4810134700001,H-Gain,+,1,5.257582419995245,,
PS(18:3_18:3),XIC,C42 H70 O10 N1 P1,ESI,778.46646053,H-Loss,-,1,5.646208271237744,,
PS(18:3_18:3),XIC,C42 H70 O10 N1 P1,ESI,780.4810134700001,H-Gain,+,1,5.646208271237744,,
PS(18:3_18:3),XIC,C42 H70 O10 N1 P1,ESI,778.46646053,H-Loss,-,1,7.090921018094422,,
PS(37:0),XIC,C43 H84 O10 N1 P1,ESI,804.57601053,H-Loss,-,1,11.067159905043347,,
PS(37:1),XIC,C43 H82 O10 N1 P1,ESI,802.5603605299999,H-Loss,-,1,9.155692823311286,,
PS(37:2),XIC,C43 H80 O10 N1 P1,ESI,800.5447105299999,H-Loss,-,1,8.260521444910443,,
PS(38:3),XIC,C44 H80 O10 N1 P1,ESI,812.5447105299999,H-Loss,-,1,13.909,,
PS(18:1_20:2),XIC,C44 H80 O10 N1 P1,ESI,812.5447105299999,H-Loss,-,1,14.12440268698392,,
PS(38:3e),XIC,C44 H82 O9 N1 P1,ESI,798.5654455299999,H-Loss,-,1,15.563173477630722,,
PS(38:3e),XIC,C44 H82 O9 N1 P1,ESI,798.5654455299999,H-Loss,-,1,15.665,,
PS(38:4),XIC,C44 H78 O10 N1 P1,ESI,810.5290605299999,H-Loss,-,1,11.794847943905959,,
PS(38:4e),XIC,C44 H80 O9 N1 P1,ESI,796.5497955299999,H-Loss,-,1,13.862212804487468,,
PS(38:4e),XIC,C44 H80 O9 N1 P1,ESI,796.5497955299999,H-Loss,-,1,13.979,,
PS(38:4e),XIC,C44 H80 O9 N1 P1,ESI,796.5497955299999,H-Loss,-,1,15.219988020914666,,
PS(18:1_20:4),XIC,C44 H76 O10 N1 P1,ESI,808.5134105299999,H-Loss,-,1,10.040826723529545,,
PS(38:5),XIC,C44 H76 O10 N1 P1,ESI,808.5134105299999,H-Loss,-,1,10.738067597184866,,
PS(38:5e),XIC,C44 H78 O9 N1 P1,ESI,794.5341455299999,H-Loss,-,1,12.12,,
PS(38:5e),XIC,C44 H78 O9 N1 P1,ESI,794.5341455299999,H-Loss,-,1,12.308914357221491,,
PS(38:5e),XIC,C44 H78 O9 N1 P1,ESI,794.5341455299999,H-Loss,-,1,12.422,,
PS(38:6),XIC,C44 H74 O10 N1 P1,ESI,806.4977605299999,H-Loss,-,1,8.773819516243185,,
PS(38:8),XIC,C44 H70 O10 N1 P1,ESI,802.46646053,H-Loss,-,1,6.084,,
PS(38:8),XIC,C44 H70 O10 N1 P1,ESI,802.46646053,H-Loss,-,1,6.477008733206598,,
PS(39:1),XIC,C45 H86 O10 N1 P1,ESI,830.5916605299999,H-Loss,-,1,11.22231469944809,,
PS(39:1),XIC,C45 H86 O10 N1 P1,ESI,830.5916605299999,H-Loss,-,1,11.348,,
PS(39:2e),XIC,C45 H86 O9 N1 P1,ESI,814.5967455299999,H-Loss,-,1,4.742,,
SPH(d22:0),XIC,C22 H47 O2 N1,ESI,358.36795547,H-Gain,+,1,3.536,,
TG(11:0_6:0_6:0),XIC,C26 H48 O6,ESI,474.37891547000004,NH4-Gain,+,1,2.037,,
TG(4:0_11:1_9:0),XIC,C27 H48 O6,ESI,486.37891547000004,NH4-Gain,+,1,5.461320089520608,,
TG(4:0_9:0_11:1),XIC,C27 H48 O6,ESI,486.37891547000004,NH4-Gain,+,1,5.662,,
TG(4:0_10:1_11:3),XIC,C28 H44 O6,ESI,494.34761547000005,NH4-Gain,+,1,1.327,,
TG(4:0_16:1_6:0),XIC,C29 H52 O6,ESI,514.41021547,NH4-Gain,+,1,6.648782256082797,,
TG(4:0_14:1_14:0),XIC,C35 H64 O6,ESI,598.5041154699999,NH4-Gain,+,1,11.784972516658998,,
TG(4:0_14:0_16:0),XIC,C37 H70 O6,ESI,628.55106547,NH4-Gain,+,1,15.979809708693734,,
TG(4:0_16:0_14:0),XIC,C37 H70 O6,ESI,628.55106547,NH4-Gain,+,1,16.24101153845239,,
TG(4:0_16:1_14:0),XIC,C37 H68 O6,ESI,626.53541547,NH4-Gain,+,1,13.911136142769898,,
TG(4:0_16:1_14:0),XIC,C37 H68 O6,ESI,631.49081147,Na-Gain,+,1,13.911136142769898,,
TG(4:0_14:0_16:1),XIC,C37 H68 O6,ESI,626.53541547,NH4-Gain,+,1,13.968461962414189,,
TG(4:0_14:0_16:1),XIC,C37 H68 O6,ESI,626.53541547,NH4-Gain,+,1,14.1495137798089,,
TG(4:0_16:1_14:0),XIC,C37 H68 O6,ESI,626.53541547,NH4-Gain,+,1,14.351987920036175,,
TG(4:0_16:1_14:0),XIC,C37 H68 O6,ESI,631.49081147,Na-Gain,+,1,14.351987920036175,,
TG(4:0_11:1_19:0),XIC,C37 H68 O6,ESI,626.53541547,NH4-Gain,+,1,15.147,,
TG(4:0_14:1_16:1),XIC,C37 H66 O6,ESI,624.5197654699999,NH4-Gain,+,1,11.927590716916258,,
TG(4:0_11:1_20:0),XIC,C38 H70 O6,ESI,640.55106547,NH4-Gain,+,1,15.263,,
TG(4:0_16:0_16:0),XIC,C39 H74 O6,ESI,656.5823654699999,NH4-Gain,+,1,17.50389333849832,,
TG(4:0_16:1_16:0),XIC,C39 H72 O6,ESI,654.5667154700001,NH4-Gain,+,1,16.02553045537861,,
TG(4:0_16:1_16:0),XIC,C39 H72 O6,ESI,659.5221114700001,Na-Gain,+,1,16.02553045537861,,
TG(4:0_16:1_16:0),XIC,C39 H72 O6,ESI,654.5667154700001,NH4-Gain,+,1,16.251481069631875,,
TG(4:0_16:1_16:0),XIC,C39 H72 O6,ESI,659.5221114700001,Na-Gain,+,1,16.251481069631875,,
TG(4:0_11:1_21:0),XIC,C39 H72 O6,ESI,654.5667154700001,NH4-Gain,+,1,16.07128842552414,,
TG(4:0_16:1_16:0),XIC,C39 H72 O6,ESI,654.5667154700001,NH4-Gain,+,1,16.20512334999482,,
TG(4:0_16:1_16:0),XIC,C39 H72 O6,ESI,659.5221114700001,Na-Gain,+,1,16.20512334999482,,
TG(4:0_16:1_16:0),XIC,C39 H72 O6,ESI,654.5667154700001,NH4-Gain,+,1,16.873473041311346,,
TG(4:0_16:1_16:0),XIC,C39 H72 O6,ESI,659.5221114700001,Na-Gain,+,1,16.873473041311346,,
TG(4:0_16:1_16:0),XIC,C39 H72 O6,ESI,654.5667154700001,NH4-Gain,+,1,17.063716882293136,,
TG(4:0_16:1_16:0),XIC,C39 H72 O6,ESI,659.5221114700001,Na-Gain,+,1,17.063716882293136,,
TG(4:0_16:1_16:1),XIC,C39 H70 O6,ESI,652.55106547,NH4-Gain,+,1,14.045640458429196,,
TG(4:0_16:1_16:1),XIC,C39 H70 O6,ESI,657.5064614700001,Na-Gain,+,1,14.045640458429196,,
TG(4:0_16:1_16:1),XIC,C39 H70 O6,ESI,652.55106547,NH4-Gain,+,1,14.238816498599318,,
TG(4:0_16:1_16:1),XIC,C39 H70 O6,ESI,657.5064614700001,Na-Gain,+,1,14.238816498599318,,
TG(4:0_16:1_16:1),XIC,C39 H70 O6,ESI,652.55106547,NH4-Gain,+,1,14.392493080125417,,
TG(4:0_16:1_16:1),XIC,C39 H70 O6,ESI,657.5064614700001,Na-Gain,+,1,14.392493080125417,,
TG(4:0_16:1_16:1),XIC,C39 H70 O6,ESI,652.55106547,NH4-Gain,+,1,15.163045915934553,,
TG(4:0_16:1_16:1),XIC,C39 H70 O6,ESI,652.55106547,NH4-Gain,+,1,15.474502086851617,,
TG(4:0_17:1_16:0),XIC,C40 H74 O6,ESI,668.5823654699999,NH4-Gain,+,1,16.8,,
TG(4:0_16:1_17:0),XIC,C40 H74 O6,ESI,668.5823654699999,NH4-Gain,+,1,16.938133407432915,,
TG(4:0_16:1_17:1),XIC,C40 H72 O6,ESI,666.5667154699998,NH4-Gain,+,1,15.479475824800163,,
TG(16:0_16:1_6:0),XIC,C41 H76 O6,ESI,682.59801547,NH4-Gain,+,1,17.23774664146118,,
TG(16:0_16:1_6:0),XIC,C41 H76 O6,ESI,687.55341147,Na-Gain,+,1,17.23774664146118,,
TG(4:0_18:1_16:0),XIC,C41 H76 O6,ESI,682.59801547,NH4-Gain,+,1,17.470775246215936,,
TG(4:0_18:1_16:0),XIC,C41 H76 O6,ESI,687.55341147,Na-Gain,+,1,17.470775246215936,,
TG(4:0_18:1_16:0),XIC,C41 H76 O6,ESI,682.59801547,NH4-Gain,+,1,18.119627238026517,,
TG(4:0_16:0_18:1),XIC,C41 H76 O6,ESI,682.59801547,NH4-Gain,+,1,18.270234916747516,,
TG(4:0_16:0_18:1),XIC,C41 H76 O6,ESI,682.59801547,NH4-Gain,+,1,18.47416865748612,,
TG(4:0_16:1_18:1),XIC,C41 H74 O6,ESI,680.5823654699999,NH4-Gain,+,1,14.061,,
TG(16:1_16:1_6:0),XIC,C41 H74 O6,ESI,680.5823654699999,NH4-Gain,+,1,15.704028131225165,,
TG(4:0_16:1_18:1),XIC,C41 H74 O6,ESI,680.5823654699999,NH4-Gain,+,1,16.027902202582634,,
TG(4:0_16:1_18:1),XIC,C41 H74 O6,ESI,685.53776147,Na-Gain,+,1,16.027902202582634,,
TG(4:0_16:1_18:1),XIC,C41 H74 O6,ESI,680.5823654699999,NH4-Gain,+,1,16.25534261907421,,
TG(4:0_16:1_18:1),XIC,C41 H74 O6,ESI,685.53776147,Na-Gain,+,1,16.25534261907421,,
TG(4:0_16:1_18:2),XIC,C41 H72 O6,ESI,678.5667154699998,NH4-Gain,+,1,14.46,,
TG(4:0_16:0_18:3),XIC,C41 H72 O6,ESI,678.5667154699998,NH4-Gain,+,1,15.126,,
TG(4:0_16:1_19:0),XIC,C42 H78 O6,ESI,696.61366547,NH4-Gain,+,1,17.753,,
TG(4:0_18:1_17:0),XIC,C42 H78 O6,ESI,696.61366547,NH4-Gain,+,1,17.941446959519027,,
TG(4:0_17:1_18:1),XIC,C42 H76 O6,ESI,694.59801547,NH4-Gain,+,1,16.802,,
TG(16:0_12:2_11:3),XIC,C42 H70 O6,ESI,688.55106547,NH4-Gain,+,1,16.24458104442049,,
TG(39:7e),XIC,C42 H68 O5,ESI,675.49589647,Na-Gain,+,1,16.02113610627783,,
TG(6:0_11:1_23:0),XIC,C43 H80 O6,ESI,710.62931547,NH4-Gain,+,1,17.476109434503286,,
TG(16:0_16:1_8:0),XIC,C43 H80 O6,ESI,710.62931547,NH4-Gain,+,1,18.147708196842242,,
TG(16:0_18:1_6:0),XIC,C43 H80 O6,ESI,710.62931547,NH4-Gain,+,1,18.424821080187964,,
TG(16:0_18:1_6:0),XIC,C43 H80 O6,ESI,715.5847114700001,Na-Gain,+,1,18.424821080187964,,
TG(16:0_18:1_6:0),XIC,C43 H80 O6,ESI,710.62931547,NH4-Gain,+,1,18.674702167632713,,
TG(16:1_16:1_8:0),XIC,C43 H78 O6,ESI,708.61366547,NH4-Gain,+,1,16.90813645311237,,
TG(16:1_18:1_6:0),XIC,C43 H78 O6,ESI,708.61366547,NH4-Gain,+,1,17.21601543784697,,
TG(4:0_18:1_18:1),XIC,C43 H78 O6,ESI,708.61366547,NH4-Gain,+,1,17.455313537621496,,
TG(4:0_18:1_18:1),XIC,C43 H78 O6,ESI,713.5690614700001,Na-Gain,+,1,17.455313537621496,,
TG(4:0_18:1_18:1),XIC,C43 H78 O6,ESI,708.61366547,NH4-Gain,+,1,18.040397818688536,,
TG(4:0_18:1_18:1),XIC,C43 H78 O6,ESI,708.61366547,NH4-Gain,+,1,18.238,,
TG(4:0_18:2_18:1),XIC,C43 H76 O6,ESI,706.59801547,NH4-Gain,+,1,16.320523908179727,,
TG(4:0_18:1_18:3),XIC,C43 H74 O6,ESI,704.5823654699999,NH4-Gain,+,1,15.056,,
TG(18:1_11:2_11:2),XIC,C43 H72 O6,ESI,702.5667154699998,NH4-Gain,+,1,16.87836918363749,,
TG(18:1_12:2_11:2),XIC,C44 H74 O6,ESI,716.5823654699999,NH4-Gain,+,1,17.640908129700076,,
TG(18:1_12:2_11:3),XIC,C44 H72 O6,ESI,714.5667154699998,NH4-Gain,+,1,16.238,,
TG(16:0_14:0_12:0),XIC,C45 H86 O6,ESI,740.67626547,NH4-Gain,+,1,19.968227930353578,,
TG(16:1_12:0_14:0),XIC,C45 H84 O6,ESI,738.6606154699999,NH4-Gain,+,1,19.153337426905008,,
TG(4:0_18:1_20:0),XIC,C45 H84 O6,ESI,738.6606154699999,NH4-Gain,+,1,19.668753634879348,,
TG(16:1_18:1_8:0),XIC,C45 H82 O6,ESI,736.6449654699999,NH4-Gain,+,1,18.151752844794636,,
TG(18:1_18:1_6:0),XIC,C45 H82 O6,ESI,736.6449654699999,NH4-Gain,+,1,18.39321321346592,,
TG(6:0_18:1_18:1),XIC,C45 H82 O6,ESI,736.6449654699999,NH4-Gain,+,1,18.84480116048894,,
TG(4:0_16:0_22:5),XIC,C45 H76 O6,ESI,730.59801547,NH4-Gain,+,1,18.143,,
TG(11:0_14:0_18:1),XIC,C46 H86 O6,ESI,752.67626547,NH4-Gain,+,1,19.518,,
TG(16:0_16:1_11:1),XIC,C46 H84 O6,ESI,750.6606154699999,NH4-Gain,+,1,19.096,,
TG(18:1_11:4_14:1),XIC,C46 H76 O6,ESI,742.59801547,NH4-Gain,+,1,17.617,,
TG(14:0_14:0_16:0),XIC,C47 H90 O6,ESI,768.7075654699998,NH4-Gain,+,1,20.587490946364518,,
TG(16:0_12:0_16:1),XIC,C47 H88 O6,ESI,766.69191547,NH4-Gain,+,1,19.95404633366179,,
TG(16:0_16:1_12:0),XIC,C47 H88 O6,ESI,766.69191547,NH4-Gain,+,1,20.446772474590013,,
TG(22:6_10:1_12:4),XIC,C47 H68 O6,ESI,746.53541547,NH4-Gain,+,1,5.186,,
TG(16:1_12:0_16:1),XIC,C47 H86 O6,ESI,764.67626547,NH4-Gain,+,1,19.122218070172547,,
TG(16:0_12:1_16:1),XIC,C47 H86 O6,ESI,764.67626547,NH4-Gain,+,1,19.53147715816228,,
TG(16:0_14:0_15:0),XIC,C48 H92 O6,ESI,782.7232154699999,NH4-Gain,+,1,20.807,,
TG(16:1_13:0_16:0),XIC,C48 H90 O6,ESI,780.7075654699998,NH4-Gain,+,1,20.231363789463764,,
TG(18:1_11:1_16:0),XIC,C48 H88 O6,ESI,778.69191547,NH4-Gain,+,1,19.88,,
TG(16:0_16:0_14:0),XIC,C49 H94 O6,ESI,796.73886547,NH4-Gain,+,1,21.026007812052576,,
TG(16:0_16:1_14:0),XIC,C49 H92 O6,ESI,794.7232154699999,NH4-Gain,+,1,20.559201879200288,,
TG(16:0_16:1_14:0),XIC,C49 H92 O6,ESI,794.7232154699999,NH4-Gain,+,1,21.180128162994308,,
TG(16:0_14:0_16:1),XIC,C49 H92 O6,ESI,794.7232154699999,NH4-Gain,+,1,26.955314357997167,,
TG(16:1_16:1_14:0),XIC,C49 H90 O6,ESI,792.7075654699998,NH4-Gain,+,1,19.948110629416764,,
TG(16:1_16:1_14:0),XIC,C49 H90 O6,ESI,797.6629614699999,Na-Gain,+,1,19.948110629416764,,
TG(16:1_14:1_16:1),XIC,C49 H88 O6,ESI,790.69191547,NH4-Gain,+,1,19.162909444841695,,
TG(16:1_14:1_16:1),XIC,C49 H88 O6,ESI,790.69191547,NH4-Gain,+,1,19.314396889470753,,
TG(15:0_16:0_16:0),XIC,C50 H96 O6,ESI,810.75451547,NH4-Gain,+,1,21.207,,
TG(15:0_16:0_16:1),XIC,C50 H94 O6,ESI,808.73886547,NH4-Gain,+,1,20.747244162002772,,
TG(16:1_16:1_15:0),XIC,C50 H92 O6,ESI,806.7232154699999,NH4-Gain,+,1,20.272942108986935,,
TG(16:1_16:1_15:0),XIC,C50 H92 O6,ESI,806.7232154699999,NH4-Gain,+,1,20.402442074125272,,
TG(14:1_17:1_16:1),XIC,C50 H90 O6,ESI,804.7075654699998,NH4-Gain,+,1,19.715854726980826,,
TG(16:0_16:0_16:0),XIC,C51 H98 O6,ESI,824.77016547,NH4-Gain,+,1,21.37257434166161,,
TG(16:0_16:0_16:0),XIC,C51 H98 O6,ESI,824.77016547,NH4-Gain,+,1,21.670497411340246,,
TG(16:0_16:0_16:0),XIC,C51 H98 O6,ESI,824.77016547,NH4-Gain,+,1,21.83,,
TG(16:0_16:1_16:0),XIC,C51 H96 O6,ESI,822.75451547,NH4-Gain,+,1,20.99911289138223,,
TG(16:0_16:1_16:0),XIC,C51 H96 O6,ESI,822.75451547,NH4-Gain,+,1,21.48023452758112,,
TG(16:1_16:1_16:0),XIC,C51 H94 O6,ESI,820.73886547,NH4-Gain,+,1,20.5364331192248,,
TG(16:1_16:1_16:0),XIC,C51 H94 O6,ESI,825.69426147,Na-Gain,+,1,20.5364331192248,,
TG(16:0_16:1_16:1),XIC,C51 H94 O6,ESI,825.69426147,Na-Gain,+,1,20.68,,
TG(16:0_16:1_16:1),XIC,C51 H94 O6,ESI,820.73886547,NH4-Gain,+,1,20.6350858256075,,
TG(16:1_16:1_16:0),XIC,C51 H94 O6,ESI,820.73886547,NH4-Gain,+,1,21.14918822942758,,
TG(16:1_16:1_16:0),XIC,C51 H94 O6,ESI,820.73886547,NH4-Gain,+,1,23.277195473589707,,
TG(16:0_16:1_16:1),XIC,C51 H94 O6,ESI,820.73886547,NH4-Gain,+,1,26.751055093239387,,
TG(16:0_16:1_16:1),XIC,C51 H94 O6,ESI,820.73886547,NH4-Gain,+,1,26.940214004202858,,
TG(16:0_16:1_16:1),XIC,C51 H94 O6,ESI,820.73886547,NH4-Gain,+,1,27.380678198433007,,
TG(16:0_16:1_16:1),XIC,C51 H94 O6,ESI,820.73886547,NH4-Gain,+,1,27.883001182840818,,
TG(16:1_16:1_16:1),XIC,C51 H92 O6,ESI,818.7232154699999,NH4-Gain,+,1,19.918528525917047,,
TG(16:1_16:1_16:1),XIC,C51 H92 O6,ESI,823.67861147,Na-Gain,+,1,19.918528525917047,,
TG(16:1_16:1_16:1),XIC,C51 H92 O6,ESI,818.7232154699999,NH4-Gain,+,1,19.97179761536219,,
TG(16:3_16:0_16:1),XIC,C51 H90 O6,ESI,816.7075654699998,NH4-Gain,+,1,19.436,,
TG(16:0_18:1_14:3),XIC,C51 H90 O6,ESI,816.7075654699998,NH4-Gain,+,1,19.731,,
TG(16:0_17:0_16:1),XIC,C52 H98 O6,ESI,836.77016547,NH4-Gain,+,1,21.138833481729808,,
TG(16:1_16:1_17:0),XIC,C52 H96 O6,ESI,834.75451547,NH4-Gain,+,1,20.798622552373363,,
TG(16:1_16:1_17:1),XIC,C52 H94 O6,ESI,832.73886547,NH4-Gain,+,1,20.36576724529975,,
TG(16:0_16:0_18:0),XIC,C53 H102 O6,ESI,852.8014654699999,NH4-Gain,+,1,21.657773390388723,,
TG(16:0_18:1_16:0),XIC,C53 H100 O6,ESI,850.7858154699999,NH4-Gain,+,1,10.912,,
TG(16:0_16:0_18:1),XIC,C53 H100 O6,ESI,850.7858154699999,NH4-Gain,+,1,21.344659423207606,,
TG(16:0_16:0_18:1),XIC,C53 H100 O6,ESI,850.7858154699999,NH4-Gain,+,1,21.743653607686507,,
TG(16:0_18:1_16:0),XIC,C53 H100 O6,ESI,850.7858154699999,NH4-Gain,+,1,26.094004484421962,,
TG(16:0_16:0_18:1),XIC,C53 H100 O6,ESI,850.7858154699999,NH4-Gain,+,1,27.893206166565697,,
TG(18:0e_16:1_16:0),XIC,C53 H102 O5,ESI,836.8065504699999,NH4-Gain,+,1,21.806983606395356,,
TG(16:0_16:1_18:1),XIC,C53 H98 O6,ESI,848.77016547,NH4-Gain,+,1,20.96041859263246,,
TG(16:0_16:1_18:1),XIC,C53 H98 O6,ESI,853.7255614700001,Na-Gain,+,1,20.96041859263246,,
TG(16:0_18:1_16:1),XIC,C53 H98 O6,ESI,848.77016547,NH4-Gain,+,1,21.476402409974682,,
TG(16:0_18:1_16:1),XIC,C53 H98 O6,ESI,848.77016547,NH4-Gain,+,1,26.086140156032958,,
TG(16:1_18:1_16:0),XIC,C53 H98 O6,ESI,848.77016547,NH4-Gain,+,1,26.81074231896303,,
TG(16:0_16:1_18:1),XIC,C53 H98 O6,ESI,848.77016547,NH4-Gain,+,1,27.9074142576876,,
TG(18:0e_16:1_16:1),XIC,C53 H100 O5,ESI,834.7909004699999,NH4-Gain,+,1,21.52041347646029,,
TG(16:1_16:1_18:1),XIC,C53 H96 O6,ESI,846.75451547,NH4-Gain,+,1,20.50783600922572,,
TG(16:1_16:1_18:1),XIC,C53 H96 O6,ESI,846.75451547,NH4-Gain,+,1,20.868,,
TG(16:0_16:0_18:3),XIC,C53 H96 O6,ESI,851.7099114700001,Na-Gain,+,1,26.941,,
TG(16:1_16:1_18:2),XIC,C53 H94 O6,ESI,844.73886547,NH4-Gain,+,1,20.04986679370921,,
TG(16:1_18:2_16:1),XIC,C53 H94 O6,ESI,844.73886547,NH4-Gain,+,1,20.233493862286057,,
TG(16:1_18:3_16:1),XIC,C53 H92 O6,ESI,842.7232154699999,NH4-Gain,+,1,19.492800535127607,,
TG(16:0_17:0_18:1),XIC,C54 H102 O6,ESI,864.8014654699999,NH4-Gain,+,1,21.439069776254378,,
TG(18:0_12:2_21:0),XIC,C54 H100 O6,ESI,862.7858154699999,NH4-Gain,+,1,1.013,,
TG(16:0_17:1_18:1),XIC,C54 H100 O6,ESI,862.7858154699999,NH4-Gain,+,1,21.1865185995469,,
TG(16:1_18:1_17:1),XIC,C54 H98 O6,ESI,860.77016547,NH4-Gain,+,1,20.83483733458049,,
TG(16:0_16:0_20:0),XIC,C55 H106 O6,ESI,880.83276547,NH4-Gain,+,1,21.920113317985717,,
TG(18:0_16:0_18:1),XIC,C55 H104 O6,ESI,878.81711547,NH4-Gain,+,1,21.630313040060877,,
TG(18:0_18:1_16:0),XIC,C55 H104 O6,ESI,878.81711547,NH4-Gain,+,1,21.99791023839766,,
TG(18:0_18:1_16:0),XIC,C55 H104 O6,ESI,878.81711547,NH4-Gain,+,1,22.151453043652374,,
TG(18:0e_16:0_18:1),XIC,C55 H106 O5,ESI,864.83785047,NH4-Gain,+,1,22.055790640919014,,
TG(18:1_18:1_16:0),XIC,C55 H102 O6,ESI,876.8014654699999,NH4-Gain,+,1,21.301053897543888,,
TG(18:1_18:1_16:0),XIC,C55 H102 O6,ESI,876.8014654699999,NH4-Gain,+,1,21.728789910387185,,
TG(18:1_18:1_16:0),XIC,C55 H102 O6,ESI,876.8014654699999,NH4-Gain,+,1,22.231948053672998,,
TG(18:0e_16:1_18:1),XIC,C55 H104 O5,ESI,862.82220047,NH4-Gain,+,1,21.78000809668322,,
TG(16:1_18:1_18:1),XIC,C55 H100 O6,ESI,874.7858154699999,NH4-Gain,+,1,20.941093503052976,,
TG(18:1_18:1_16:1),XIC,C55 H100 O6,ESI,874.7858154699999,NH4-Gain,+,1,21.504,,
TG(16:1_18:1_18:2),XIC,C55 H98 O6,ESI,872.77016547,NH4-Gain,+,1,20.671697701935834,,
TG(16:1_18:1_18:3),XIC,C55 H96 O6,ESI,870.75451547,NH4-Gain,+,1,20.211860132643626,,
TG(20:3e_10:3_22:3),XIC,C55 H90 O5,ESI,831.6861014699999,H-Gain,+,1,4.714,,
TG(19:0_18:1_16:0),XIC,C56 H106 O6,ESI,892.83276547,NH4-Gain,+,1,21.682279783222437,,
TG(17:0_18:1_18:1),XIC,C56 H104 O6,ESI,890.81711547,NH4-Gain,+,1,21.448680895788524,,
TG(18:1_17:1_18:1),XIC,C56 H102 O6,ESI,888.8014654699999,NH4-Gain,+,1,21.199964295548746,,
TG(18:0_20:0_16:0),XIC,C57 H110 O6,ESI,908.8640654699999,NH4-Gain,+,1,22.18268605437451,,
TG(16:0_18:1_20:0),XIC,C57 H108 O6,ESI,906.8484154699998,NH4-Gain,+,1,21.88382900660164,,
TG(20:0_18:1_16:0),XIC,C57 H108 O6,ESI,906.8484154699998,NH4-Gain,+,1,22.22623130115772,,
