"Checked"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: MassList Match"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"Mass List Match: masslist_for_CD"	"Area: cbr_n62.raw (F1)"	"Area: cbr_n71.raw (F2)"	"Area: cbr_n86.raw (F3)"	"Area: cbr_n96.raw (F4)"	"Area: cbr_n102.raw (F5)"	"Area: cbr_n116.raw (F6)"	"Area: cbr_o64.raw (F7)"	"Area: cbr_o72.raw (F8)"	"Area: cbr_o81.raw (F9)"	"Area: cbr_o89.raw (F10)"	"Area: cbr_o93.raw (F11)"	"Area: cbr_o98.raw (F12)"	"Area: cbr_o107.raw (F13)"	"Area: ct_n61.raw (F14)"	"Area: ct_n67.raw (F15)"	"Area: ct_n75.raw (F16)"	"Area: ct_n83.raw (F17)"	"Area: ct_n90.raw (F18)"	"Area: ct_n103.raw (F19)"	"Area: ct_n114.raw (F20)"	"Area: ct_o63.raw (F21)"	"Area: ct_o70.raw (F22)"	"Area: ct_o73.raw (F23)"	"Area: ct_o82.raw (F24)"	"Area: ct_o91.raw (F25)"	"Area: ct_o105.raw (F26)"	"Area: ct_o117.raw (F27)"	"Area: ct-o115.raw (F28)"	"Area: s06_66.raw (F29)"	"Area: s06_77.raw (F30)"	"Area: s06_78.raw (F31)"	"Area: s06_84.raw (F32)"	"Area: s06_92.raw (F33)"	"Area: S06_95.raw (F34)"	"Area: s06_101.raw (F35)"	"Area: s06_109.raw (F36)"	"Area: syd_n65.raw (F37)"	"Area: syd_n69.raw (F38)"	"Area: syd_n74.raw (F39)"	"Area: syd_n80.raw (F40)"	"Area: syd_n85.raw (F41)"	"Area: syd_n87.raw (F42)"	"Area: syd_n97.raw (F43)"	"Area: syd_n99.raw (F44)"	"Area: syd_n100.raw (F45)"	"Area: syd_n104.raw (F46)"	"Area: syd_n110.raw (F47)"	"Area: syd_o76.raw (F48)"	"Area: syd_o79.raw (F49)"	"Area: syd_o94.raw (F50)"	"Area: syd_o106.raw (F51)"	"Area: syd-o112.raw (F52)"
"False"	"PC(33:4)"	"C41 H74 N O8 P"	"No match"	"Full match"	"739.51205"	"11.649"	"2951665.96868318"	"Single match found"	"1961219.19226935"	"2951665.96868318"	"2194982.20126491"	"2489363.85261105"	""	"2041402.91698946"	"2821600.27894436"	"2127932.47496952"	""	""	""	"1722374.23182247"	"1883111.03519263"	"2264405.26846846"	"2084004.3513507"	"2420467.86730974"	"2323620.64441023"	"2823899.22673032"	"1680163.51722798"	""	"1519005.96173313"	"1671839.90602605"	"2493149.68380342"	"2330056.80976518"	"2466527.67884094"	""	"2770239.20281895"	"2432745.02812392"	"1158539.61595897"	"2552559.07120283"	"2779810.62048984"	"2305499.22979398"	"1714754.55253469"	"1217351.97814379"	""	"2458591.58544268"	"2266843.6746579"	"1656341.91498358"	"1977296.71247126"	"2044270.70337475"	"2103512.93967389"	"2100240.60981723"	"2482736.118213"	"2892822.39830065"	"2616434.48417785"	"2880057.7035385"	"2484901.63456055"	"2559616.41916317"	"2479578.94490134"	"2281399.00241945"	"2281154.77130868"	""
"False"	"PE(16:1_22:6)"	"C43 H72 N O8 P"	"No match"	"Invalid mass"	"761.49436"	"8.801"	"2943123.01351331"	"Single match found"	""	"1826028.51080878"	"2477961.70074025"	""	"2060708.48713832"	"2649599.15747375"	"1803293.43700828"	"2943123.01351331"	"1860773.36811857"	""	""	""	"1247348.50472934"	""	""	"966750.304049158"	"2773228.08884042"	"2661451.32968957"	"2743156.97910407"	"2343183.52235496"	""	"1916365.15343884"	""	"1631757.94754072"	""	"1017205.76488207"	"2159472.63488354"	""	"2173862.13554825"	"1164485.61010726"	"1829108.62799581"	"2136117.21226988"	"1125888.83718975"	"955095.022894764"	"2132853.08370579"	"1470146.0734935"	"1800771.02591409"	""	"1966695.42338896"	""	"2447869.77176506"	"2347046.81565"	"2307287.02063373"	"2343577.47419229"	"2319514.52340943"	"2386914.08170082"	""	""	"1404369.10910341"	""	""	"1613959.78001568"
"False"	"TG(18:0e_16:0_18:1)"	"C55 H109 N O5"	"Full match"	"Full match"	"863.82780"	"22.178"	"2883734.01361002"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	"79112.2941416506"	""	""	""	""	"2883734.01361002"	"478109.436640625"	""	""	""	""	""	""	""	"235059.489030177"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"247692.357256824"	""
"False"	"PS(39:2)"	"C45 H84 N O10 P"	"No match"	"Full match"	"829.58288"	"10.386"	"2848554.12130886"	"Single match found"	""	"1573275.67061547"	""	""	"1092266.133883"	"1588354.71987681"	""	"2848554.12130886"	"1029725.72508867"	""	""	""	""	""	""	""	"1347774.72779028"	"1166202.63669233"	"1048392.65804222"	"1071017.65365597"	""	"1079901.95843511"	"1599460.95067995"	"1902843.88954596"	"991952.047230332"	""	"1059491.72823155"	""	"1151254.66326411"	""	""	"1248165.09977304"	"782046.995621103"	""	"1047731.51878343"	""	"1272703.63578265"	""	"1209824.18916612"	""	"1725444.85307369"	""	"896829.594017757"	"971421.304155612"	"755342.35864405"	""	""	""	"939707.975178862"	""	""	""
"False"	"PC(18:0_17:0)"	"C43 H86 N O8 P"	"Not the top hit"	"Full match"	"775.60601"	"12.691"	"2834152.22757089"	"Single match found"	""	""	"484668.275842351"	""	""	""	""	""	"855160.686924072"	""	""	"757484.785931641"	""	""	""	"431294.322396067"	"1144201.07731762"	""	""	""	""	""	""	""	""	""	""	""	"338328.665574971"	"1268718.1704004"	""	""	""	"2834152.22757089"	"1274459.60521667"	"2189481.9396702"	""	""	"405572.268396221"	""	""	""	""	"840893.975679401"	""	""	"831695.91784251"	""	""	""	""	""
"False"	"PE(26:0_12:4)"	"C43 H78 N O8 P"	"No match"	"Invalid mass"	"767.54144"	"14.192"	"2815158.56830988"	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1251786.47619512"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2815158.56830988"	""	""	""	""	""	""	""	""	""	""	"1777840.5915618"	""	""	""	"1712393.78691332"	"1842610.06740395"	""	""
"False"	"PS(20:1_18:1)"	"C44 H82 N O10 P"	"Not the top hit"	"Full match"	"815.56570"	"12.228"	"2811348.18211147"	"Single match found"	"143721.298444601"	"280001.020536446"	"242874.237510012"	"83547.204104551"	"222599.969064614"	"941383.356439002"	""	"149455.502966288"	"645560.670402039"	"183560.101544428"	"181222.491087621"	"138343.495096186"	"443750.797728216"	"210413.758409388"	"55282.8784965101"	"257703.721309841"	"366651.73938975"	"652804.123617643"	"122293.759705027"	"243771.849248367"	"284197.031278593"	"204026.670475845"	"308545.425319382"	"258198.293511333"	"191507.37716473"	""	"349275.765764985"	"174379.18970696"	"476392.584224904"	"354833.757286164"	"601185.901954856"	"403907.911724857"	"327026.105428436"	"2811348.18211147"	"449184.083916183"	"320115.556921391"	"514242.363504086"	"323450.280593968"	"343173.079012074"	"271618.972690141"	"298495.03814415"	"188548.173214318"	"349004.745562113"	"366893.028426843"	"260745.625443593"	"238908.488296808"	"211314.591598063"	"92814.041386156"	"348011.787226723"	"487623.03666465"	"387010.859713644"	""
"False"	"TG(16:1_11:1_14:0)"	"C44 H83 N O6"	"Not the top hit"	"Full match"	"721.61962"	"18.033"	"2809349.48059521"	"Multiple matches found"	""	"445102.224886537"	"235816.849371889"	"130089.018979029"	"190003.401084847"	"397194.505428414"	""	""	""	""	""	"64280.8165140412"	"238010.738864472"	""	""	""	"487551.380687236"	"215370.313212297"	""	"387124.878036046"	""	"202254.12796288"	""	"247636.697436161"	"128417.48796159"	""	"449690.976265833"	"218312.679494498"	"193800.164235403"	"177104.618675644"	"308686.647671409"	"216175.005632073"	"213115.448351023"	"2809349.48059521"	"166449.780159179"	"532543.320085298"	""	"108228.323281238"	""	""	"164420.372037327"	"289917.0778713"	"125318.337861426"	""	"241853.10536534"	"237343.077845564"	""	""	"270173.6837537"	"381718.466647718"	""	"81024.7934644576"
"False"	"PC(16:0_16:0)"	"C40 H80 N O8 P"	"Full match"	"Full match"	"733.55956"	"11.528"	"2766770.88451153"	"Multiple matches found"	""	"2766770.88451153"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(16:0_17:0_18:1)"	"C54 H105 N O6"	"Not the top hit"	"Full match"	"863.79055"	"21.855"	"2757033.36010738"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	"299402.095480214"	""	""	""	""	""	""	""	"300373.399699169"	""	""	"1575980.89745152"	""	""	""	"1404348.90966341"	""	"2757033.36010738"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"PE(8:0e_10:2)"	"C23 H44 N O7 P"	"Full match"	"Full match"	"477.28455"	"2.156"	"2724951.85855611"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2724951.85855611"	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(18:1_18:3_17:1)"	"C56 H101 N O6"	"Not the top hit"	"Full match"	"883.75981"	"20.789"	"2715722.94169322"	"Single match found"	"297184.982287864"	"570484.822216229"	"541274.657863391"	"227427.076178099"	"502553.350703425"	"525112.222894473"	""	"170300.287029492"	"36569.737369046"	"111338.317481542"	"11522.3758575892"	"64665.7175420537"	"448236.999713241"	"96001.3883265543"	"196099.134557278"	"107386.070531527"	"482154.28083129"	"532955.120081012"	"64455.6148267627"	"409244.134654681"	"408436.650417483"	"376477.691890199"	"254949.040581223"	"465161.22248117"	"413625.73826893"	"224217.065649553"	"705473.432742565"	"597910.55397901"	"530079.611103143"	"537684.455386848"	"735333.954288006"	"587849.868745275"	"755457.763569848"	"2715722.94169322"	"379488.694095257"	"685545.96091855"	"72790.2883831141"	"189493.7716404"	"322983.25657285"	"252256.513082253"	"254248.947138623"	"411933.153125139"	"223638.785606317"	"429206.139998265"	"405873.653152004"	"817698.8003898"	"498917.634469493"	"92429.2632317941"	"589544.108828338"	"953510.89989456"	"170359.128037467"	"211951.052929776"
"False"	"CL(18:4_18:2_16:1_18:2)"	"C79 H136 O17 P2"	"No match"	"Full match"	"1418.92299"	"19.121"	"2700539.16782615"	"Multiple matches found"	"535824.67051767"	"875615.500467004"	"564811.238947955"	"217022.054310005"	""	"697832.959795706"	"754670.616580406"	"566864.306763208"	"554446.416221493"	"674742.203708588"	"516550.060261829"	"578243.539816384"	"1268085.06766518"	"537688.944609159"	"328620.103627434"	"1082237.77837895"	"508760.140036498"	"417695.955875107"	"562750.490184316"	"505818.300559344"	"597737.408047443"	"718846.29315338"	"654221.584622815"	"678385.516353523"	"487840.251512239"	"663928.996950169"	"749970.405875855"	"351057.189772784"	"513216.551046575"	"1085624.99013937"	"867021.946468043"	"597791.848137505"	"1139618.11160865"	"2700539.16782615"	"622546.720416651"	"857283.251355054"	"1855031.12128214"	"1028434.83267852"	"500071.628489646"	"815518.988296608"	""	"506972.572155883"	"489067.336614245"	"557678.164800616"	"508697.621699455"	"469812.386534726"	"751461.671226047"	"534883.844291144"	"791278.508760271"	"610378.860570321"	"661728.035740446"	"692435.285230594"
"False"	"TG(16:0_18:1_20:0)"	"C57 H111 N O6"	"No match"	"Full match"	"905.83832"	"21.743"	"2670418.64270562"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	"2584614.90756586"	""	""	""	""	""	""	""	""	"2301077.33353937"	"2670418.64270562"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"Cer(m34:1+O)"	"C34 H67 N O3"	"Full match"	"Full match"	"537.51073"	"11.312"	"2649067.71743445"	"Multiple matches found"	"645560.345046731"	"176489.089750587"	"118486.677759"	"135458.088300109"	"125477.335739206"	"232392.165447217"	"1089610.99784331"	"708991.646456967"	"332310.439120393"	"129714.649872769"	"57417.7106414207"	"71976.1943668464"	"322072.576269087"	"630999.253520534"	"112252.647831579"	"370900.693070693"	"159629.838802475"	"202327.769913348"	"156842.453314493"	"122895.678275137"	"90159.2553941928"	"231145.594147406"	"459949.926669222"	"225217.911069897"	"97125.4957591839"	"586330.550318621"	"132899.892235665"	"136893.911633543"	"403183.09007736"	"464496.635090113"	"685761.447708466"	"149498.376184877"	"158579.544950159"	"2649067.71743445"	"227788.574360442"	"178847.706116366"	"180180.400531557"	"222740.768017704"	"523961.94546434"	"144668.03512135"	"214809.837822323"	"171557.343380399"	"114519.923072928"	"138521.812369088"	"124370.879854512"	"117170.763227657"	"80896.4186888023"	"361577.302665486"	"141260.054656048"	"172797.980644322"	"201102.84318209"	"227254.154269379"
"False"	"TG(20:0e_18:1_18:1)"	"C59 H115 N O5"	"Not the top hit"	"Full match"	"917.87438"	"22.317"	"2637976.80113203"	"Single match found"	""	""	""	""	""	"907454.883921486"	"601933.980593031"	"977764.991966982"	"241984.118459929"	"174999.107923501"	"208311.271659626"	""	""	"607213.76287056"	"764733.387483713"	""	""	"546635.799557081"	"589281.501227344"	""	"488348.511708374"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"448388.166519137"	""	""	""	"374769.255538678"	""	""	"593340.376495699"	""	""	""	"264571.007862024"	"2637976.80113203"	""	""	"601569.184908946"
"False"	"TG(28:1_23:1_24:2)"	"C78 H147 N O6"	"No match"	"Invalid mass"	"1194.11249"	"22.188"	"2568302.03740226"	"Single match found"	"687293.161123825"	"999408.41820601"	"499557.809116008"	"381275.238527162"	"868359.591128457"	"1437665.76968819"	"1258962.59695047"	"776285.688562859"	"1236973.18915285"	"654166.683998206"	"655024.639032685"	"729016.144616254"	"1085008.78130035"	"528522.870492794"	"497448.76616722"	"775793.242962006"	"654977.492238459"	"1055998.80923626"	"760054.085216084"	"606520.359564195"	"868514.90505189"	"1313569.90995957"	"1067436.1273153"	"856385.216724463"	"627361.016528545"	"777691.476816027"	"855218.882324884"	"685773.837634707"	"614200.251967977"	"813810.60945863"	"1068986.410555"	"656387.18922103"	"875624.91799293"	"2568302.03740226"	"751715.781657302"	"852114.939110357"	"862131.669922574"	"710432.395403469"	"491619.153437867"	"1047534.94444079"	"992565.482958367"	"1002839.02045757"	"616434.954702039"	"612222.15930482"	"449378.429362496"	"766704.249931724"	"779071.022612833"	"587051.848151747"	"842594.996954556"	"723349.018002548"	"753835.81993293"	"984038.619424553"
"False"	"PI(18:1_18:3)"	"C45 H79 O13 P"	"No match"	"Full match"	"858.52570"	"7.155"	"2535838.02116815"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	"487060.310958926"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2535838.02116815"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(10:0_18:1_18:3)"	"C49 H89 N O6"	"Not the top hit"	"Full match"	"787.66657"	"18.930"	"2535502.91809396"	"Multiple matches found"	"605809.63849545"	"608377.480752504"	""	"85217.5717364048"	""	""	""	""	""	""	""	"25617.7607506218"	"324334.393056755"	""	""	""	"558371.720129913"	"425012.285044827"	""	"527577.950133577"	"231967.529188775"	"252632.643117306"	"237845.0699845"	"347785.229210434"	"178305.288460313"	""	"360149.608189831"	"261062.211091061"	"191790.984027699"	"485576.661015564"	"569768.299070423"	"651098.598539403"	"385980.789203853"	"2535502.91809396"	"550394.169375428"	"821964.526172394"	""	"233498.972488128"	"471204.216005537"	""	"97011.5931746901"	"419629.604799423"	"224486.45606375"	"440561.564385712"	"314715.040170693"	"162910.753117354"	"278300.673129895"	"16539.3714954125"	"288460.390480566"	""	"148370.440400439"	""
"False"	"PS(38:4)"	"C44 H78 N O10 P"	"Full match"	"Full match"	"811.53337"	"11.880"	"2523210.83720987"	"Single match found"	"1211321.81086378"	"1647769.82258871"	"1817920.43754262"	"1310729.71962867"	"920283.917567113"	"1182249.77114234"	"1305549.86822752"	"908718.553349288"	"1347911.6104438"	"1686199.39517602"	"1821426.46303675"	"1408882.78593776"	"1601310.93542498"	"1470916.33577164"	"1856134.54576371"	"2523210.83720987"	"1486027.10622872"	"1642004.10551136"	"1560014.64814368"	"1774671.20014677"	"1541264.85555536"	"1993742.36188442"	"2029672.99727042"	"1743925.76850318"	"1131626.27619447"	"1452024.97544397"	"1342090.55047953"	"1650878.95161356"	"1717102.98677945"	"2183636.78196551"	"1945998.89215051"	"1890307.84319395"	"1634681.97897109"	"63236.2361326337"	"1847172.59800924"	"2045336.49232313"	"1798438.77356866"	"1898002.34055451"	"1703430.49170584"	"1131769.83877296"	"1688007.85602289"	"1618051.52313083"	"1933045.68778279"	"1910847.94323687"	"1185922.19239288"	"1454270.81068535"	"1848001.26574397"	"1535941.54732551"	"1897137.95509582"	"1692788.26503627"	"1619865.79347595"	"1788569.4226683"
"False"	"TG(18:1_11:1_16:1)"	"C48 H89 N O6"	"Not the top hit"	"Full match"	"775.66652"	"19.078"	"2505179.49870573"	"Multiple matches found"	"409992.020897369"	"712974.376786166"	"697086.585033817"	"155897.540105439"	"312768.15266703"	"486161.765481599"	""	""	""	"133574.008291443"	""	""	"410636.230972145"	"3603.37510420382"	"113546.856771279"	""	"843747.288726092"	"340691.705158666"	""	"757484.106154645"	"120795.115939312"	""	"352133.626363988"	"420611.810117585"	"237001.914128894"	""	"518067.913491416"	"307303.448742298"	"329216.896521575"	"491324.350570131"	"677570.616074772"	"379570.511787434"	"497244.792633742"	"2505179.49870573"	"332475.394275839"	"795811.196558191"	"143375.739287483"	"200138.870920319"	"314266.067138953"	"121431.952614517"	""	"739698.658288017"	""	"423146.612826953"	"119408.188117251"	"210833.741929029"	"306056.617695498"	""	"393997.8154707"	"301353.808855045"	"88790.2018695897"	""
"False"	"Cer(d34:2)"	"C34 H65 N O3"	"Full match"	"Full match"	"535.49495"	"10.331"	"2503326.78719835"	"Single match found"	"874030.933282073"	"1072053.10408771"	"279892.219095466"	"122502.472787059"	"391130.249694987"	"451745.377299554"	"1231944.79054585"	"1382864.3105145"	"1113673.31251935"	"768127.886650653"	"154720.452288478"	"252573.448465808"	"769513.091042798"	"526960.338028746"	"104272.226849213"	"428282.549225029"	"94658.6533592252"	"560658.474198853"	"685811.862200855"	"458879.217102595"	"73182.4696654394"	"1175551.13682884"	"711149.956553121"	"1265787.7821223"	"544330.160303633"	"845002.705509688"	"441082.819873517"	"254482.173992926"	"305871.588939561"	"629689.709701836"	"764742.48997385"	"385823.892955027"	"402928.554758232"	"2503326.78719835"	"695693.091253689"	"1203025.13773101"	"815270.111652207"	"337796.73655806"	"415070.680723275"	"626325.326161072"	"652846.027405541"	"831031.017135494"	"308492.189932553"	"624647.350061694"	"400508.536726689"	"434818.643750174"	"351834.872082806"	"500071.178386175"	"588441.052737514"	"372523.770601445"	"899822.832761416"	"1224904.45491878"
"False"	"CerP(t38:3+O)"	"C38 H72 N O8 P"	"Not the top hit"	"Full match"	"701.49741"	"6.302"	"2497335.55374068"	"Multiple matches found"	""	""	"138212.410649695"	""	"647438.33160325"	"1088452.21078467"	"373033.306849667"	"682543.531021196"	"2497335.55374068"	"346698.21053534"	"222983.180661146"	""	"477306.997295679"	""	""	""	"839979.238243154"	"1004804.64533606"	"257342.807510329"	""	"1048984.91263317"	"509795.103832524"	""	"1391436.15610512"	"794287.301889261"	""	"869564.747392871"	"660836.54041845"	""	"2271322.07854151"	""	"551921.914992814"	"1338721.28612321"	""	"1539763.56847155"	"1422455.71468426"	"217593.836721316"	"1200946.95559868"	""	"304908.896037588"	""	"370058.122591109"	"388978.906313505"	"1100182.46107573"	""	"303953.942119885"	""	""	""	"204357.822163059"	"184315.285072347"	"174929.728730321"
"False"	"TG(11:0_12:2_17:0)"	"C43 H81 N O6"	"Not the top hit"	"Full match"	"707.60358"	"16.112"	"2495490.69818359"	"Multiple matches found"	"927403.479358909"	""	""	""	""	""	""	""	""	""	""	""	"1147725.27940079"	""	""	""	""	""	""	""	""	""	""	"640251.751896246"	""	"2495490.69818359"	""	""	""	"1550328.56960112"	""	""	""	""	""	""	""	""	""	"643468.395497982"	"1811887.81927774"	""	""	""	""	""	""	""	""	""	""	""
"False"	"TG(16:1e_17:0_17:0)"	"C53 H105 N O5"	"Not the top hit"	"Full match"	"835.79641"	"21.920"	"2492396.42227668"	"Multiple matches found"	""	""	""	""	"2492396.42227668"	""	""	"1245561.56974485"	""	""	""	"573480.448613905"	""	""	""	""	""	""	""	""	""	"65282.1369002205"	"428963.875704182"	""	"289140.695955306"	""	""	""	""	""	"284152.411791584"	""	""	""	""	""	"42821.2728132023"	""	""	""	""	""	"325511.054800928"	""	""	""	""	""	""	""	""	""
"False"	"TG(16:0_18:1_18:2)"	"C55 H103 N O6"	"No match"	"Full match"	"873.77510"	"20.565"	"2484843.56023025"	"Multiple matches found"	"1759279.29587866"	""	""	"697985.870744544"	"416993.021310168"	"333640.301388597"	"507934.067412545"	""	"637247.082569202"	"1090434.75665013"	""	""	""	"697686.37284718"	"1322599.18146621"	""	""	"1049381.28734637"	"262124.309479539"	""	"904331.170749054"	""	""	""	""	"2484843.56023025"	""	"367913.19053818"	"521872.750846165"	"543067.03717767"	"523621.309174019"	""	""	""	""	""	""	""	""	""	"1330484.15376428"	""	""	""	"521787.731881679"	""	""	""	""	""	""	""
"False"	"LPC(14:1)"	"C22 H44 N O7 P"	"Not the top hit"	"Full match"	"465.28412"	"1.645"	"2472106.97868823"	"Single match found"	"210185.236001694"	"216936.656074845"	"135823.70086465"	"160926.241020736"	"196307.934506993"	"153140.54543615"	"121625.76204094"	"206753.074921023"	"260840.995218776"	"96661.0308316772"	"86193.9229672092"	"357521.579785175"	"184125.681474951"	"244133.018352336"	"170461.793386652"	"195649.876195876"	"308872.630328004"	"164553.901323944"	"121415.023644601"	"321424.077169333"	"172380.913872215"	"354273.291020158"	"216353.892903499"	"217129.753980254"	"146612.946523379"	"71294.5488274196"	"457359.300920102"	"400831.795471157"	"223842.002750064"	"499464.493782047"	"449350.996459993"	"404394.120502802"	"259320.094549945"	"2472106.97868823"	"724519.73753753"	"567920.257860459"	"97374.5467209772"	"534486.030552212"	"312893.299605215"	"181302.988728606"	"305900.195078921"	"127764.947488062"	"263242.716404143"	"180394.498078057"	"255022.247824478"	"310183.91407856"	"233823.325827215"	"158655.114958863"	"288467.692590628"	"196214.814778766"	"140537.639447732"	"130000.356276158"
"False"	"SM(d37:4)"	"C42 H79 N2 O6 P"	"Unused"	"Full match"	"738.56508"	"4.658"	"2471000.2356052"	"Single match found"	"666961.392004056"	"1139197.65628192"	"1195579.86441758"	"1027473.6225699"	"1126728.26468339"	"1766936.50262266"	"1321653.81705444"	"993528.247341281"	"1008401.94175843"	"1635694.28350102"	"1284406.95424274"	"1031804.18823133"	"1041913.13721159"	"1652298.92293746"	"480963.276580432"	"1604558.38970672"	"1113628.10243199"	"1797386.6662298"	"1843616.40771142"	"932335.393509945"	"1602292.20252462"	"720738.829928943"	"790630.900114435"	"1018104.81609908"	"976496.808400763"	"520963.563121654"	"911881.802206969"	"903142.61507265"	"628689.016316906"	"922455.666747522"	"909688.353751383"	"1099691.79313144"	"1337915.91071305"	"1126572.8712065"	"1112642.91395548"	"2471000.2356052"	"690982.657272893"	"898034.935059337"	"896209.106798469"	""	"1067236.07841567"	"1984516.86343467"	"1122896.33325055"	"672460.428815481"	"1038031.58460791"	"1118684.21189981"	"1780348.94867564"	"645218.341215951"	"1340881.96266033"	"955948.824752186"	"1067154.4021923"	"1097207.32486022"
"False"	"CL(64:5)"	"C73 H132 O17 P2"	"No match"	"Full match"	"1342.89087"	"18.403"	"2460270.16739474"	"Single match found"	"21773.6411759373"	"65058.0927003833"	"38349.7864679039"	""	"30406.1602027721"	"36050.0046768501"	"42462.9381980753"	"53371.8425640028"	"82481.6216686271"	"50458.9487952498"	"77198.7041624595"	"58356.3420414112"	"94895.6589478843"	"40304.983162776"	"39179.9815668961"	"167378.930217234"	"135373.767892087"	"18148.8922598024"	"36454.6105028039"	"51294.6108850402"	"69744.5801979478"	"278562.297800986"	"149609.599282552"	"292596.55208188"	"50963.287033028"	"75730.7925457582"	"40478.5896423471"	"62662.1265179142"	"40394.3721291679"	"166764.237620343"	"236036.107691444"	"70023.9479119552"	"133519.773446954"	"2460270.16739474"	"155359.467651453"	"97614.6863828656"	"130067.435528022"	"171275.554923582"	"236270.259896282"	"62907.1207127081"	""	"36984.0045414248"	"43277.7859002393"	"335107.282394396"	"61777.5841273597"	"35133.2004956638"	"57008.8100543604"	"47682.2434784747"	"54834.6566282846"	"21184.6415994947"	"30432.8147584947"	"53196.7708769215"
"False"	"PS(16:1_16:1)"	"C38 H70 N O10 P"	"Invalid mass"	"Full match"	"731.47239"	"6.738"	"2446529.62686346"	"Single match found"	"155218.100961928"	"269215.717286958"	"117593.215262374"	"54547.4630935117"	"162123.927565475"	"312217.365028687"	"326567.205873588"	"108574.951102237"	"354239.409109412"	"185859.826219524"	"111210.553026083"	"137937.760459782"	"429314.894181919"	"151876.035876794"	"133380.777322757"	"396314.74808899"	"196763.786878698"	"316857.384117518"	"96687.4244162081"	"193929.887828778"	"226904.825831706"	"377971.231819938"	"213004.734712304"	"285908.061831476"	"226976.695774379"	"208663.76898244"	"237849.980144395"	"339207.249581169"	"197517.877440736"	"303656.332573532"	"322776.675196872"	"242279.191640847"	"368324.495621386"	"2446529.62686346"	"369329.535331296"	"306980.557308222"	"120938.102829471"	"332142.773617324"	"235211.282592271"	"204544.889003321"	"98646.3414602449"	"227881.503062117"	"225829.0739743"	"295762.018749243"	"273792.659876491"	"224896.273248793"	"156865.286668348"	"136140.734812869"	"358463.69852899"	"337505.820430568"	"201537.634491074"	"173420.529972226"
"False"	"TG(4:0_18:2_18:2)"	"C43 H77 N O6"	"Not the top hit"	"Full match"	"703.57267"	"15.152"	"2439679.21373783"	"Single match found"	"160462.926063064"	"814157.891362155"	"427344.400633335"	"127414.373720289"	"444140.551361018"	"530222.781876621"	"12576.6109526165"	"232082.453154823"	""	"17749.2255684404"	""	""	"90357.458343682"	"137377.221711065"	"126188.719915142"	""	"814390.071408719"	"166647.041605443"	""	"395019.10422735"	"134744.201465136"	"214522.469505724"	"187491.679130076"	"184189.514857808"	"191621.481302608"	"34029.2103537573"	"289949.802798096"	"85872.2744161333"	"427937.462333173"	"147970.566265946"	"434447.65955482"	"315969.15436769"	"125786.981369119"	"2439679.21373783"	"254730.905658223"	"615844.503881002"	"24163.0011029197"	"29106.3028378147"	"137035.847430213"	"84068.3756714635"	"306323.72960719"	"429739.868155227"	"191217.940853835"	"223782.660346126"	"387593.720694642"	"488491.426435369"	"120839.290497934"	"77247.4319035701"	"247704.664127362"	"334268.57130826"	"24609.7839137849"	"76252.6586206143"
"False"	"TG(16:0_10:0_16:1)"	"C45 H87 N O6"	"Not the top hit"	"Full match"	"737.65078"	"19.608"	"2373539.37995354"	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1262038.90323649"	""	""	""	""	""	""	"1810336.86197332"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"738072.776714056"	""	""	""	""	""	"2373539.37995354"	""	""	""	""	""
