"Checked"	"Name"	"Formula"	"Annotation Source: Predicted Compositions"	"Annotation Source: mzCloud Search"	"Annotation Source: MassList Match"	"Molecular Weight"	"RT [min]"	"Area (Max.)"	"# mzCloud Results"	"mzCloud Best Match"	"Mass List Match: CD_library_noRT"	"mzCloud Best Sim. Match"	"Area: BQC01.raw (F1)"	"Area: BQC02.raw (F2)"	"Area: BQC03.raw (F3)"	"Area: BQC04.raw (F4)"	"Area: BQC05.raw (F5)"	"Area: BQC06.raw (F6)"	"Area: BQC07.raw (F7)"	"Area: BQC08.raw (F8)"	"Area: BQC09.raw (F9)"	"Area: BQC10.raw (F10)"	"Area: BQC11.raw (F11)"	"Area: BQC12.raw (F12)"	"Area: BQC13.raw (F13)"	"Area: BQC14.raw (F14)"	"Area: BQC15.raw (F15)"	"Area: BQC16.raw (F16)"	"Area: BQC17.raw (F17)"	"Area: BQC18.raw (F18)"	"Area: BQC19.raw (F19)"	"Area: BQC20.raw (F20)"	"Area: BQC21.raw (F21)"	"Area: BQC22.raw (F22)"	"Area: BQC23.raw (F23)"	"Area: BQC24.raw (F24)"	"Area: BQC25.raw (F25)"	"Area: BQC26.raw (F26)"	"Area: BQC27.raw (F27)"	"Area: BQC28.raw (F28)"	"Area: BQC29.raw (F29)"	"Area: BQC30.raw (F30)"	"Area: BQC31.raw (F31)"	"Area: BQC32.raw (F32)"	"Area: BQC33.raw (F33)"	"Area: BQC34.raw (F34)"	"Area: BQC35.raw (F35)"	"Area: BQC36.raw (F36)"	"Area: BQC37.raw (F37)"	"Area: BQC38.raw (F38)"	"Area: BQC39.raw (F39)"	"Area: BQC40.raw (F40)"	"Area: BQC41.raw (F41)"	"Area: BQC42.raw (F42)"	"Area: BQC43.raw (F43)"	"Area: BQC44.raw (F44)"	"Area: BQC45.raw (F45)"	"Area: BQC47.raw (F46)"	"Area: TQC01.raw (F47)"	"Area: TQC03.raw (F48)"	"Area: TQC04.raw (F49)"	"Area: TQC06.raw (F50)"	"Area: TQC07.raw (F51)"	"Area: TQC08.raw (F52)"	"Area: TQC09.raw (F53)"	"Area: TQC10.raw (F54)"	"Area: TQC11.raw (F55)"	"Area: TQC12.raw (F56)"	"Area: TQC13.raw (F57)"	"Area: TQC14.raw (F58)"	"Area: TQC15.raw (F59)"	"Area: TQC16.raw (F60)"	"Area: TQC17.raw (F61)"	"Area: TQC18.raw (F62)"	"Area: TQC19.raw (F63)"	"Area: TQC20.raw (F64)"	"Area: TQC21.raw (F65)"	"Area: TQC22.raw (F66)"	"Area: TQC23.raw (F67)"	"Area: TQC24.raw (F68)"	"Area: TQC25.raw (F69)"	"Area: TQC26.raw (F70)"	"Area: TQC27.raw (F71)"	"Area: TQC28.raw (F72)"	"Area: TQC29.raw (F73)"	"Area: TQC30.raw (F74)"	"Area: TQC31.raw (F75)"	"Area: TQC32.raw (F76)"	"Area: TQC33.raw (F77)"	"Area: TQC34.raw (F78)"	"Area: TQC35.raw (F79)"	"Area: TQC36.raw (F80)"	"Area: TQC37.raw (F81)"	"Area: TQC38.raw (F82)"	"Area: TQC39.raw (F83)"	"Area: TQC40.raw (F84)"	"Area: TQC41.raw (F85)"	"Area: TQC42.raw (F86)"	"Area: TQC43.raw (F87)"	"Area: TQC45.raw (F88)"	"Area: TQC46.raw (F89)"	"Area: TQC47.raw (F90)"
"False"	"Cer(d23:0_16:1+2O)"	"C39 H77 N O5"	"Not the top hit"	"No results"	"Full match"	"639.58008"	"16.114"	"208951.051426593"	"0"	""	"Single match found"	""	"81628.2832869896"	"80598.8135551459"	"67337.1482802846"	"82528.7044747173"	"127383.408660281"	"122987.195486718"	"208951.051426593"	"126684.134351177"	"127827.217104417"	"147351.544656546"	"131664.827848712"	"151174.598426413"	"17101.6633970435"	"49905.435530711"	"148378.642200296"	"150619.827833616"	""	"154872.036257271"	"167130.026241498"	""	"126471.660190076"	""	"147363.678796116"	"92653.4889761682"	""	""	""	""	""	"65373.3330639436"	"52812.5912138539"	"97615.8345517477"	"80127.0013512881"	"74289.1036132957"	"74010.5460580869"	"114015.75465174"	"111714.722376684"	""	"105890.306995309"	""	"128556.488573203"	""	""	"144916.514541215"	"123779.855180013"	"58862.6994773106"	"80962.8121254714"	""	""	"162742.851365016"	"133198.645645664"	"133040.055502871"	"145922.506591168"	""	"146644.86364574"	"165669.323121766"	"14302.7032147875"	""	"147679.27274164"	""	""	"144772.194570652"	"151235.111141722"	"167875.988000954"	""	""	""	""	"50146.8152208459"	""	""	""	""	""	"80027.2823768496"	"70974.902036837"	"60173.5209085465"	"78052.3774258935"	"57345.2390354487"	"112754.102896949"	"96640.8766550397"	""	""	""	"128472.254269142"	"146972.574121092"	""	"123804.886707292"	"137920.927853204"	"132666.16926481"
"False"	"Cer(d23:0_16:1+2O)"	"C39 H77 N O5"	"No results"	"No results"	"Invalid mass"	"639.57650"	"20.869"	"28216.4434582139"	"0"	""	"Single match found"	""	"13401.8847326683"	""	""	""	""	""	""	"18647.2008411739"	""	""	"10803.1955793403"	""	""	"16179.2844472929"	"17766.2054936068"	""	""	""	""	""	""	"16533.1317792609"	""	"11033.6984976722"	"10270.5575285749"	"8290.27510126509"	"12357.3765427819"	"4780.70488162163"	"12258.9931607006"	"11981.4744955226"	""	"8170.63362938051"	""	"13388.2906196139"	"7502.58798535337"	"14072.1995763118"	""	""	""	""	""	""	""	""	""	""	""	""	"16094.5589917656"	"13067.5640979089"	""	""	""	"15063.2491964696"	"19801.9860635093"	""	""	""	"28216.4434582139"	""	""	"6543.65728504238"	"4896.24341580521"	""	"3837.97423084306"	""	""	""	"22429.9034258264"	""	"14490.7580548341"	"10087.3091384932"	"6145.32927018475"	"11636.5099249647"	"17317.836335414"	""	"12645.8157869141"	""	"11508.9456767895"	"13381.2602779457"	""	""	""	""	""	""	""	""	""	""
"False"	"Cer(d23:0_16:1+2O)"	"C39 H77 N O5"	"No results"	"No results"	"Invalid mass"	"639.57463"	"15.351"	"285814.365793"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"18098.8763695931"	""	""	"63089.567808673"	"72814.1174285524"	""	""	""	"15144.2717952653"	""	""	""	"15409.9577188012"	"11075.1375067642"	"11302.9045246062"	""	""	""	""	""	"57598.818476418"	""	""	""	"6576.78423398859"	"11373.7605197539"	""	""	""	""	""	""	""	""	""	"3124.1971797402"	""	""	""	""	""	""	""	"22205.3322485822"	""	""	"13243.9146754747"	""	""	"82082.2481470137"	"37182.5786743299"	"13052.8415493739"	""	"12626.7665331044"	"10942.7103979821"	"13090.3120495155"	""	""	""	"285814.365793"	""	""	""	""	""	""	""	""	""
"False"	"Cer(d23:0_16:1+2O)"	"C39 H77 N O5"	"No results"	"No results"	"Full match"	"639.57770"	"11.850"	"3128.85995060015"	"0"	""	"Single match found"	""	""	""	""	""	""	"2687.71954665823"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"3128.85995060015"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"Cer(d23:0_16:1+2O)"	"C39 H77 N O5"	"No results"	"No results"	"Invalid mass"	"639.57580"	"21.299"	"13693.2897800971"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9892.98563768271"	""	""	""	"11541.4622614248"	"9579.96385565113"	""	""	""	""	""	""	""	""	""	""	""	""	"8830.75716636445"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9429.37522910213"	"13693.2897800971"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"Cer(d23:0_16:1+2O)"	"C39 H77 N O5"	"No match"	"No results"	"Full match"	"639.57703"	"7.020"	"114556.957318976"	"0"	""	"Single match found"	""	""	""	""	""	"82392.3426958704"	"114556.957318976"	"91091.9155640997"	"96744.5277896021"	"71690.0423879032"	""	""	""	"95078.3189991297"	"96183.4257665809"	""	"73523.44261099"	""	""	"72981.1487162433"	"97307.6865085078"	"59356.466589063"	""	""	""	""	""	""	"106993.218529964"	"72810.4678004737"	""	""	""	"90825.9266610199"	"71778.6257848866"	"85332.6390717801"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"91796.7311068072"	"103407.261842938"	""	""	""	""	"100028.353485972"	""	""	"69359.1132785744"	""	"79541.5929247876"	""	""	""	"83624.3787623047"	""	""	"87130.5611461455"	""	"93023.4526146964"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"Cer(d23:0_16:1+2O)"	"C39 H77 N O5"	"No results"	"No results"	"Full match"	"639.58027"	"15.676"	"107151.641837717"	"0"	""	"Single match found"	""	""	""	"107151.641837717"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6397.68014611949"	""	""	""	""
"False"	"Cer(d23:0_16:1+2O)"	"C39 H77 N O5"	"Full match"	"No results"	"Full match"	"639.58094"	"16.354"	"205103.508907153"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"48864.0122160788"	""	"54541.3179059781"	""	""	""	""	""	""	""	""	""	""	""	""	""	"169233.169504506"	"147303.833879844"	"145994.635367046"	"187835.770111621"	"174647.884116356"	"165894.072506864"	"179024.18878783"	"186601.247715658"	"180036.299590491"	"71965.0227542406"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"139656.475335821"	"162007.002712646"	"165961.740424366"	"182300.214596879"	"175886.067691661"	"196909.283397947"	"205103.508907153"	"173491.664736847"	"187622.73233271"	"187860.091860259"
"False"	"Cer(d23:0_16:1+2O)"	"C39 H77 N O5"	"No results"	"No results"	"Full match"	"639.57799"	"20.987"	"12886.6450472679"	"0"	""	"Single match found"	""	""	"6689.82845566741"	""	"5467.95717369622"	""	""	""	""	""	"7525.02119312087"	""	""	""	""	""	""	""	""	"7298.2222297062"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12886.6450472679"	""	""	""	"10684.5600372043"	""	"10670.5719404403"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"Cer(d14:2_22:0)"	"C36 H69 N O3"	"No results"	"No results"	"Full match"	"563.52564"	"11.088"	"14962.2588635382"	"0"	""	"Multiple matches found"	""	"7609.63670515612"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7560.58203684681"	"7338.32158549704"	""	"7829.93259925259"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"6130.04345592433"	""	"14962.2588635382"	""	""	""	"10223.8715452687"	"9710.51684868033"	""	""	""	""	""	""	""	""	""	""
"False"	"Cer(d14:2_22:0)"	"C36 H69 N O3"	"No results"	"No results"	"Full match"	"563.52667"	"11.716"	"12085.2244762494"	"0"	""	"Multiple matches found"	""	""	""	""	""	"8305.92093509365"	"3080.63303469326"	"8526.41934365594"	""	"9600.22189492463"	"6614.61775501881"	""	""	""	""	"11165.3840814183"	"9152.84046750133"	""	""	""	""	"6557.63365893489"	""	"10384.1042483653"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8885.86867570626"	""	"12085.2244762494"	"7849.7127536777"	""	"7304.31387842883"	""	"11297.5540930193"	"8445.39286737201"	"6804.97437351335"	""	""	"7080.38023059554"	""	""	"5000.97212886471"	"6503.12032030543"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"Cer(d14:2_22:0)"	"C36 H69 N O3"	"Full match"	"No results"	"Full match"	"563.52672"	"13.027"	"535936.956569117"	"0"	""	"Multiple matches found"	""	"334024.875323909"	"276808.038574652"	"323880.519065432"	"315105.174744795"	"339752.955464674"	"281972.702883984"	"340316.63366035"	"224542.539341465"	"244641.126161714"	"277134.924838366"	"345507.160479404"	"375085.639362331"	"35761.4140819147"	"76011.4675082714"	"263028.911106721"	"276195.74624936"	""	"309793.471593335"	"491093.475055066"	"174119.222596365"	"167278.610152001"	"275284.981637119"	"225940.289947777"	"215370.613884725"	"303272.276981269"	"328845.965591098"	"363296.944948498"	"377913.185721101"	"441213.477331627"	"200021.237102451"	"208188.204905748"	"222150.820340175"	"200251.204277713"	"209820.873784716"	"220175.350980291"	"235955.363939838"	"246943.425303934"	"234611.423716032"	"213467.480010831"	"159666.49103823"	"376728.292266672"	"196939.304602891"	"196309.943016271"	"234027.436025664"	"353315.287276462"	"94882.4532056848"	"389547.980122573"	"155725.262136047"	"368103.355345611"	"241021.430426843"	"349993.927269487"	"292206.875211794"	"322860.063342461"	"218489.363311134"	"375125.158329634"	"357253.333787365"	"15363.7238051352"	""	"253485.169451573"	""	""	"292934.429023691"	"352179.166175145"	"226438.001427224"	"374006.660578541"	"535936.956569117"	""	"518437.706286183"	"347046.93842604"	"380142.684128368"	"211377.505400804"	"384144.597938689"	"398533.380095794"	"347930.195879133"	"225570.378750364"	"222219.215655399"	"235860.11965517"	"239062.539671356"	"490018.109440459"	"161767.457154827"	"178305.727788271"	"212171.946174263"	"223118.46223073"	"236940.578761971"	"254275.953637374"	"250673.799997757"	"238424.137230518"	"346977.388695255"	"286407.063628558"	"393727.967103226"
"False"	"Cer(d14:2_22:0)"	"C36 H69 N O3"	"No results"	"No results"	"Full match"	"563.52794"	"11.288"	"14688.5075188782"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	"14688.5075188782"	""	""	""	"12505.6160885222"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10653.0839181978"	""	""	""	"6550.24645296302"	"5353.25973484471"	""	""	"8859.97602376991"	""	""	""	""	""	"5686.59638840274"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"13129.2687444696"	""	""	""	""	""	""	"13272.3716683047"	""
"False"	"Cer(d14:2_22:0)"	"C36 H69 N O3"	"Full match"	"No results"	"Full match"	"563.52715"	"13.860"	"7186.64314245538"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7186.64314245538"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"Cer(d14:2_22:0)"	"C36 H69 N O3"	"No results"	"No results"	"Full match"	"563.52542"	"11.512"	"13531.6991392983"	"0"	""	"Multiple matches found"	""	""	"2946.36961624253"	""	"2974.42226975962"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8014.39079506554"	""	""	"8849.07202480873"	""	"9093.93637971759"	"7149.4145707259"	""	"4086.43466481394"	""	""	"8336.38173400682"	"4805.97476305011"	"8856.24998052711"	"10655.0725008552"	""	"2736.37650734265"	""	""	""	""	""	""	"5517.92141317407"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7287.91745747958"	""	""	""	"12418.8498767584"	"6870.24977558562"	""	""	"13531.6991392983"	""	""	"8995.45430707036"	"6299.63962991226"	"5409.36541912228"	"11174.7619917625"	"3310.62048043897"	""	""	""	""	""	""	""	""	""	""
"False"	"Cer(d14:2_20:1)"	"C34 H63 N O3"	"Full match"	"No results"	"Full match"	"533.47956"	"9.524"	"330542.40415"	"0"	""	"Single match found"	""	"263590.501141413"	"242365.291661506"	"259691.495884543"	"252487.849067966"	"268401.263800099"	"245721.400483594"	"252219.135354093"	"169044.914947204"	"209393.370943781"	"240146.079654926"	"230950.843288883"	"237943.55477209"	"39111.7945109383"	"102776.703718271"	"128608.177997794"	"242469.940951787"	""	"225614.240201861"	"182444.957532935"	""	"152745.310299294"	""	"206919.146204522"	"100991.499153732"	"154321.20161107"	"210270.563879458"	"156353.651264974"	"233485.193152922"	"149934.966638005"	"188658.89326852"	"201033.382165336"	"230488.400344645"	"210565.490723252"	"224376.128005123"	""	"177748.901126646"	"110966.824678789"	"116851.529997978"	"113838.247286205"	"115387.219073835"	"136590.216532939"	"78345.9675607852"	"101681.150312485"	"114854.026638676"	"128985.28731253"	"106461.273561963"	"330542.40415"	"172550.504361405"	"301893.856399813"	"231383.134722728"	"251282.366652494"	"223977.803806455"	"229331.642363916"	"182268.417091822"	"254106.960057891"	"193511.805419709"	"30664.3992071897"	""	"265219.618166372"	""	""	"213778.087604916"	"194729.340125949"	"205338.600751962"	"228437.397400221"	""	""	""	"215114.682465521"	"227721.18038796"	"245890.008892897"	"255365.842556853"	"198405.32599236"	"213254.123126373"	"197210.532519588"	""	""	"246437.144523373"	"224767.15942975"	"256207.999520895"	"143083.812300959"	"145458.933366063"	"119019.733297511"	"123719.886901329"	"128453.881071701"	"125863.895643961"	"120649.213428338"	"94358.234933824"	"139684.156832788"	"134184.153221934"
"False"	"Cer(d14:2_20:1)"	"C34 H63 N O3"	"No results"	"No results"	"Full match"	"533.47978"	"10.209"	"20660.6643767581"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	"20660.6643767581"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"18103.377232018"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"Cer(d14:2_20:1)"	"C34 H63 N O3"	"No results"	"No results"	"Full match"	"533.47941"	"8.115"	"7218.22183219478"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7218.22183219478"	""	""	""	""	""	""	"2428.43620695201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2599.10303177875"	""	""	""	""	""	""	""	""	""	""	""
"False"	"Cer(d14:2_20:1)"	"C34 H63 N O3"	"No match"	"No results"	"Full match"	"533.47851"	"9.370"	"243317.524099442"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"192259.314101035"	""	"176617.733740791"	""	""	""	""	""	""	""	""	""	""	""	""	"228241.191880665"	""	""	""	""	""	""	""	""	""	""	""	"8173.74110054749"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"175611.732310647"	""	"187114.504505745"	""	""	""	""	""	""	""	"241735.483368884"	"243317.524099442"	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"Cer(d14:2_20:1)"	"C34 H63 N O3"	"No results"	"No results"	"Invalid mass"	"533.47782"	"9.116"	"9530.06985881726"	"0"	""	"Single match found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"7321.99873561685"	""	"9530.06985881726"	""	""	""	""	""	""	""	""	""	""
"False"	"Cer(d14:1_22:0)"	"C36 H71 N O3"	"No results"	"No results"	"Invalid mass"	"565.54015"	"16.163"	"4828.37418345449"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4828.37418345449"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"Cer(d14:1_22:0)"	"C36 H71 N O3"	"Full match"	"No results"	"Full match"	"565.54180"	"13.934"	"825047.449512131"	"0"	""	"Multiple matches found"	""	"254534.607264732"	"156582.554982367"	"180928.336337112"	"170205.314594674"	"186741.276540047"	"168970.536167313"	"188962.767154782"	"166856.429474221"	"215779.451584128"	"157805.001042468"	"153579.055651143"	"254645.911468026"	""	"60176.8027189195"	"206293.606795542"	"221786.985684454"	""	"234726.392624132"	"271696.894095868"	"403689.215512082"	"319525.012317402"	"337482.036247284"	"382986.053949007"	"231745.956595664"	"404712.12011299"	"388323.979342492"	"448385.436681997"	"460521.860262125"	"442217.118140251"	""	"825047.449512131"	""	"473355.49101833"	"484376.142398846"	"484571.539169525"	"497315.427128886"	"322748.040265036"	""	""	""	""	""	""	""	"364439.399530064"	"544147.275317574"	"345158.478129556"	"110901.536571279"	"290319.303169816"	"174181.810666891"	"194236.520414292"	"168399.262456291"	"179223.834714436"	"258262.558718659"	"170794.686962493"	"173559.132821825"	"20506.6196892544"	""	"214140.660491368"	""	""	"175873.19458604"	"368968.78170869"	"425076.01160763"	"474163.966252663"	"690311.077379252"	""	"407484.666336572"	""	""	"461814.993847523"	"321303.30069264"	"410424.101326165"	"433955.265795008"	"449687.656790821"	"502773.36445905"	"574023.975111795"	"589962.011365172"	"470612.047412644"	"533387.534788697"	""	""	""	""	""	"340381.012065924"	"395126.405735712"	"323978.571081724"	""	""
"False"	"Cer(d14:1_22:0)"	"C36 H71 N O3"	"Full match"	"No results"	"Full match"	"565.54405"	"14.242"	"4973932.44042343"	"0"	""	"Multiple matches found"	""	"531839.473024225"	"487708.655737934"	"716553.807189634"	"500716.70148726"	"493588.843293933"	"493016.778208301"	"531941.887267701"	"351702.716466607"	"490924.155212657"	"323932.318755716"	"651696.090871358"	"511700.77744085"	"67592.3299237684"	"134533.426556955"	"371090.121441918"	"521250.642177125"	""	"480529.656467142"	"501095.408974647"	""	"510769.349031151"	""	"373274.831438522"	"191712.589291359"	""	""	""	""	""	"416716.171522105"	""	"509778.958734569"	""	""	""	""	"4079022.5943023"	"3887879.96888791"	"3652252.20732836"	"3787816.25744076"	"4475256.53768525"	"3681352.60087449"	"3679521.01973523"	"4288516.15568597"	"4455875.90069485"	"2747542.15913328"	"808927.92840399"	"237818.861079095"	"566827.28111051"	"801219.795265183"	"808712.27680832"	"485131.696005661"	"469419.080641881"	"476160.17901913"	"506067.84430742"	"472332.282001747"	"52491.1720883183"	""	"430862.411906936"	"24404.3849342043"	""	"538379.37855119"	"345868.563991544"	"357021.863792359"	""	""	""	""	"743148.530984545"	"482395.099271013"	""	""	""	""	""	""	""	""	""	""	"3955664.72504367"	"4096338.7144448"	"3797114.03702747"	"4163988.27458949"	"4224717.48216301"	"4413713.84827917"	"3758833.13017665"	"4458645.35021015"	"4398016.160898"	"4973932.44042343"
"False"	"Cer(d14:1_22:0)"	"C36 H71 N O3"	"Full match"	"No results"	"Full match"	"565.54414"	"12.149"	"32937.9773575483"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2807.7619024338"	"2347.71802864389"	""	""	""	""	""	"28045.4351233805"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2669.27369758139"	""	""	""	""	""	""	""	""	""	""	"27108.0093363836"	""	""	"32937.9773575483"	""	""	""	""	""	""
"False"	"Cer(d14:1_22:0)"	"C36 H71 N O3"	"No match"	"No results"	"Full match"	"565.54083"	"13.621"	"797419.537521743"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"108197.047326122"	""	"422479.426242674"	""	""	"427599.248426331"	"380265.867294128"	"339019.437056019"	"417229.682239229"	"435091.126210501"	"593370.429169778"	"687822.161004255"	"797419.537521743"	"519996.067319533"	"650941.494638642"	"697840.906101769"	"720275.471134469"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"350431.91305208"	"367093.004318465"	""	"431975.982022102"	"459789.038863852"	"467772.744646257"	"416607.233991888"	"451578.490422884"	"405686.907500395"	"410597.098620197"	"740805.291171756"	"684038.17795276"	"749515.739338112"	"655739.409136236"	"537346.276328664"	"729727.154484274"	""	""	""	""	""	""	""	""	""	""
"False"	"Cer(d14:1_22:0)"	"C36 H71 N O3"	"Full match"	"No results"	"Full match"	"565.54334"	"16.639"	"9610.16164068442"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"4582.71885535763"	""	"2802.3672541153"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"8261.10500408342"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9610.16164068442"
"False"	"Cer(d14:1_20:0)"	"C34 H67 N O3"	"Not the top hit"	"No results"	"Full match"	"537.51122"	"14.908"	"32628.0481941883"	"0"	""	"Multiple matches found"	""	""	""	""	""	""	""	""	""	"32628.0481941883"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"Cer(d14:1_20:0)"	"C34 H67 N O3"	"Full match"	"No results"	"Full match"	"537.51245"	"9.903"	"127773.523312107"	"0"	""	"Multiple matches found"	""	"18988.7772494215"	""	""	"15998.1899063328"	"7867.63125410702"	""	"16776.1446572463"	"13349.6388170558"	"16060.066921465"	""	"11073.6482265072"	"19120.1283329619"	""	""	"18717.2373827329"	"14052.4903919222"	""	"14124.4816830169"	"12082.3444582725"	""	"13835.8018825416"	""	"9939.00778008656"	""	""	""	"10532.3194747689"	""	""	""	""	"3683.95659144092"	"10495.7214111558"	""	""	""	"61565.2743538741"	"85345.1223678868"	"90168.5084438581"	"89751.4210610142"	"120500.012734219"	"64210.6093856086"	"67698.6258992088"	"103270.708902742"	"82309.465009018"	"27444.464150282"	"20708.4198520706"	""	"11298.156549796"	"16154.6372494942"	"17870.9942820676"	""	""	"7526.66134081515"	"16778.2008712046"	"14273.3061947348"	""	""	"17957.5936062321"	""	""	"7082.9014042907"	"8645.87860803209"	"10844.4009774396"	""	""	""	"8190.29272793213"	"14399.8121202286"	"13488.5075635881"	"15904.9667288048"	""	""	"9647.87790622969"	""	"3860.21965353177"	""	""	"15582.002238077"	""	"54457.9065078194"	"104808.791438798"	"68450.7889810168"	"101496.327729718"	"101852.598511993"	"107872.739931857"	"111623.27057693"	"112618.123787667"	"122998.302079833"	"127773.523312107"
